,ga_final_0000,ga_final_0001,ga_final_0002,ga_final_0003,ga_final_0004,ga_final_0005,ga_final_0006,ga_final_0007,ga_final_0008,ga_final_0009,ga_final_0010,ga_final_0011,ga_final_0012,ga_final_0013,ga_final_0014,ga_final_0015,ga_final_0016,ga_final_0017,ga_final_0018,ga_final_0019,ga_final_0020,ga_final_0021,ga_final_0022,ga_final_0023,ga_final_0024,ga_final_0025,ga_final_0026,ga_final_0027,ga_final_0028,ga_final_0029,ga_final_0030,ga_final_0031,ga_final_0032,ga_final_0033,ga_final_0034,ga_final_0035,ga_final_0036,ga_final_0037,ga_final_0038,ga_final_0039,ga_final_0040,ga_final_0041,ga_final_0042,ga_final_0043,ga_final_0044,ga_final_0045,ga_final_0046,ga_final_0047,ga_final_0048,ga_final_0049
ga_final_0021,0.9806895064404492,0.9806895064404492,0.9806895064404492,0.9837533626158913,0.9839968950831438,0.9842024056020737,-0.9974437494106974,-0.9619056709653158,-0.978963510149753,-0.9720790045751809,0.9979808791363634,0.9979808791363634,0.9979808791363634,0.9975682007131761,0.9979808791363634,0.9985498342186562,0.21627669395998256,0.9973626716850177,0.9975682007131763,-0.9594034255396566,0.7182200826097512,1.0,0.9918541748346946,0.9918541748346946,-0.15665417410907947,1.0,-0.9571719786982376,-0.13436888852087228,-0.15665417410907953,0.9980200203615694,0.9975060835610448,-0.16593374315195986,-0.9306104715907336,0.9976721438278093,0.9980813061581459,0.9939632218112476,-0.9564681797680831,0.9947173968811511,0.9851560479667817,0.9828573708972914,0.9807607217899498,0.9851075181753639,0.9852481320277231,-0.9555273133686027,-0.9558598502808036,0.9780908136095262,0.88019241899803,-0.24604857998653398,0.9616442334066535,-0.15037581539013123
ga_final_0022,0.9933578246709849,0.9933578246709849,0.9933578246709849,0.9950726342022984,0.9955736349613538,0.9951772825176307,-0.9869713559091849,-0.9473215134390686,-0.9627776503575131,-0.9555301360693979,0.9879956699323935,0.9879956699323935,0.9879956699323935,0.987220849089113,0.9879956699323935,0.9889015447656764,0.2282799158750054,0.987076697101424,0.9872208490891132,-0.9461372426202379,0.7329992239653477,0.9918541748346946,1.0,1.0,-0.19027999378523588,0.9918541748346946,-0.9435786327438959,-0.16315701251326442,-0.19027999378523597,0.9886031346710112,0.9880413183343747,-0.20470420746843004,-0.9226371474853594,0.9873167807282868,0.9950867166343041,0.9827529345618194,-0.9429597160702106,0.9983383906702753,0.972812930512608,0.9691476180959405,0.9672432678465193,0.9724919695148462,0.9720744618237513,-0.9417988848767217,-0.9422998391270453,0.9649734025219435,0.8687018888244984,-0.2664063624919318,0.9470872328219109,-0.18614841067015483
ga_final_0023,0.9933578246709849,0.9933578246709849,0.9933578246709849,0.9950726342022984,0.9955736349613538,0.9951772825176307,-0.9869713559091849,-0.9473215134390686,-0.9627776503575131,-0.9555301360693979,0.9879956699323935,0.9879956699323935,0.9879956699323935,0.987220849089113,0.9879956699323935,0.9889015447656764,0.2282799158750054,0.987076697101424,0.9872208490891132,-0.9461372426202379,0.7329992239653477,0.9918541748346946,1.0,1.0,-0.19027999378523588,0.9918541748346946,-0.9435786327438959,-0.16315701251326442,-0.19027999378523597,0.9886031346710112,0.9880413183343747,-0.20470420746843004,-0.9226371474853594,0.9873167807282868,0.9950867166343041,0.9827529345618194,-0.9429597160702106,0.9983383906702753,0.972812930512608,0.9691476180959405,0.9672432678465193,0.9724919695148462,0.9720744618237513,-0.9417988848767217,-0.9422998391270453,0.9649734025219435,0.8687018888244984,-0.2664063624919318,0.9470872328219109,-0.18614841067015483
ga_final_0024,-0.18820843187651773,-0.18820843187651773,-0.18820843187651773,-0.19459033500499434,-0.18980651629498013,-0.18350094303014405,0.13919506257864553,0.0016282383821746356,0.10180098010817432,0.07184128392595929,-0.14695149575046787,-0.14695149575046787,-0.14695149575046787,-0.1439335355375845,-0.14695149575046793,-0.14885973789443158,-0.27900784945092305,-0.14515122763260654,-0.14393353553758453,-0.006505091167004534,-0.38371571114136954,-0.15665417410907947,-0.19027999378523588,-0.19027999378523588,1.0,-0.15665417410907947,-0.017683505601560612,0.8353297928432737,1.0,-0.1524226489604159,-0.15360863582991635,0.9269012071068443,0.18826001493115194,-0.14480478745662267,-0.1690245506014985,-0.12374320210890244,-0.015569744506671942,-0.18297493272267437,-0.1174975527219504,-0.09516213066016532,-0.08323394138834506,-0.1090992991462344,-0.10610078051382324,-0.022712420143824682,-0.018039291839007078,-0.07488319137603142,-0.06844377786604137,0.5742530440112043,-0.0002171899503636323,0.8957576979607009
ga_final_0025,0.9806895064404492,0.9806895064404492,0.9806895064404492,0.9837533626158913,0.9839968950831438,0.9842024056020737,-0.9974437494106974,-0.9619056709653158,-0.978963510149753,-0.9720790045751809,0.9979808791363634,0.9979808791363634,0.9979808791363634,0.9975682007131761,0.9979808791363634,0.9985498342186562,0.21627669395998256,0.9973626716850177,0.9975682007131763,-0.9594034255396566,0.7182200826097512,1.0,0.9918541748346946,0.9918541748346946,-0.15665417410907947,1.0,-0.9571719786982376,-0.13436888852087228,-0.15665417410907953,0.9980200203615694,0.9975060835610448,-0.16593374315195986,-0.9306104715907336,0.9976721438278093,0.9980813061581459,0.9939632218112476,-0.9564681797680831,0.9947173968811511,0.9851560479667817,0.9828573708972914,0.9807607217899498,0.9851075181753639,0.9852481320277231,-0.9555273133686027,-0.9558598502808036,0.9780908136095262,0.88019241899803,-0.24604857998653398,0.9616442334066535,-0.15037581539013123
ga_final_0026,-0.9276226142677731,-0.9276226142677731,-0.9276226142677731,-0.9301004005243717,-0.9319019744488988,-0.9341766803155217,0.9638347296377398,0.9922190223446601,0.9682369729128562,0.9777617835653376,-0.9626295058006084,-0.9626295058006084,-0.9626295058006084,-0.9634242518511847,-0.9626295058006085,-0.961403847471194,-0.1555071913700582,-0.9638459358089745,-0.9634242518511847,0.9993212849039773,-0.6390561513704284,-0.9571719786982376,-0.9435786327438959,-0.9435786327438959,-0.017683505601560612,-0.9571719786982376,1.0,-0.023966705234059856,-0.017683505601560616,-0.9605904539869734,-0.9609557703674784,0.01656605995035718,0.8956078741884311,-0.9631501913744861,-0.9523993912479498,-0.9740229393889382,0.9992396473852582,-0.9473835882077452,-0.9790685909250146,-0.9824419178355295,-0.9842474824099872,-0.9802999815593649,-0.9804030567067111,0.99989676833157,0.9991502240825636,-0.9873777502344919,-0.8875162371044939,0.11314419461391848,-0.9924259326482372,-0.014392392032609638
ga_final_0027,-0.16515729485947883,-0.16515729485947883,-0.16515729485947883,-0.16659470195346748,-0.16239738801094064,-0.15697623724907125,0.11698982783744709,0.005989362119886938,0.08973836798614844,0.06722815461069173,-0.1244353428006794,-0.1244353428006794,-0.1244353428006794,-0.12184412193159735,-0.1244353428006795,-0.12587022793651315,-0.2496587177773643,-0.1231713865160227,-0.12184412193159733,-0.013067578426763182,-0.35323742638319,-0.13436888852087228,-0.16315701251326442,-0.16315701251326442,0.8353297928432737,-0.13436888852087228,-0.023966705234059856,1.0,0.8353297928432738,-0.12877930396776438,-0.12987332077236585,0.7856970609751864,0.15174351045317735,-0.12248045132762678,-0.14682955576457515,-0.10488947575939649,-0.021594664383572017,-0.15693384609438754,-0.10210067687970306,-0.08412908112291277,-0.07428919994781888,-0.09550760962725478,-0.09308239177757457,-0.02900752488762634,-0.023279305230674497,-0.06929134556620704,-0.0655515414378677,0.5434155526458353,-0.0033397643502339285,0.6940672321407492
ga_final_0028,-0.18820843187651776,-0.18820843187651776,-0.18820843187651776,-0.1945903350049944,-0.18980651629498022,-0.18350094303014403,0.13919506257864553,0.0016282383821746074,0.10180098010817433,0.0718412839259593,-0.14695149575046787,-0.14695149575046787,-0.14695149575046787,-0.1439335355375845,-0.1469514957504679,-0.14885973789443155,-0.27900784945092294,-0.14515122763260657,-0.1439335355375845,-0.0065050911670045345,-0.38371571114136954,-0.15665417410907953,-0.19027999378523597,-0.19027999378523597,1.0,-0.15665417410907953,-0.017683505601560616,0.8353297928432738,1.0,-0.15242264896041588,-0.1536086358299164,0.9269012071068441,0.18826001493115194,-0.1448047874566227,-0.16902455060149843,-0.12374320210890247,-0.015569744506671944,-0.1829749327226744,-0.11749755272195031,-0.09516213066016531,-0.08323394138834506,-0.1090992991462344,-0.10610078051382328,-0.022712420143824696,-0.018039291839007068,-0.07488319137603144,-0.06844377786604133,0.5742530440112043,-0.00021718995036363613,0.8957576979607008
ga_final_0029,0.9774875198673517,0.9774875198673517,0.9774875198673517,0.9810114734216556,0.9806195607424077,0.9807900187008528,-0.9989511330147708,-0.96540003985893,-0.9808232664659678,-0.9750267026580581,0.99922779093804,0.99922779093804,0.99922779093804,0.9991196017968165,0.9992277909380399,0.999473213092417,0.21989172020482287,0.9988266533599185,0.9991196017968165,-0.9627283645630104,0.7141003412915833,0.9980200203615694,0.9886031346710112,0.9886031346710112,-0.1524226489604159,0.9980200203615694,-0.9605904539869734,-0.12877930396776438,-0.15242264896041588,1.0,0.9995994370537896,-0.16281389516925532,-0.9291705995269992,0.9992391289217901,0.9953243269390678,0.9960924959603511,-0.9598634864089423,0.9916986461983646,0.9883212686079256,0.9856503115443725,0.9831748041689875,0.9881058787328567,0.9880596042359703,-0.9590088064279808,-0.9592799214119533,0.9810237527131032,0.8818103899469336,-0.23718620013954092,0.965138362320431,-0.14704163784452903
ga_final_0030,0.9769928207158654,0.9769928207158654,0.9769928207158654,0.9804292728581755,0.9800787290835932,0.980202537296872,-0.9989937182279583,-0.9658078735611162,-0.9811175412610637,-0.9753860781751488,0.9993691709558784,0.9993691709558784,0.9993691709558784,0.9991686117663576,0.9993691709558784,0.9991365883408063,0.2209275436424434,0.9990439842414149,0.9991686117663576,-0.9630674658161286,0.714345317420071,0.9975060835610448,0.9880413183343747,0.9880413183343747,-0.15360863582991635,0.9975060835610448,-0.9609557703674784,-0.12987332077236585,-0.1536086358299164,0.9995994370537896,1.0,-0.16408157585426728,-0.928704561788855,0.9993571798487697,0.994736866000489,0.9963218845094889,-0.9602142636119901,0.9911440291442939,0.9885998126351813,0.9859434121635889,0.9834587041280196,0.9883964758433634,0.9883359973125886,-0.9593797212018872,-0.9596364638057848,0.9813519581627786,0.8823402787700914,-0.23781242130033292,0.9655429583610537,-0.14862499676305252
ga_final_0031,-0.20446350337341265,-0.20446350337341265,-0.20446350337341265,-0.21157537146639838,-0.20536500892501286,-0.1975454540230885,0.14824820445888945,0.03237991257414609,0.11049545855293069,0.08493621195313325,-0.15600755034648325,-0.15600755034648325,-0.15600755034648325,-0.1527024305085444,-0.15600755034648323,-0.15790753034100016,-0.3152743541621786,-0.15432945594842085,-0.15270243050854448,0.026860386023109143,-0.4248177274991696,-0.16593374315195986,-0.20470420746843004,-0.20470420746843004,0.9269012071068443,-0.16593374315195986,0.01656605995035718,0.7856970609751864,0.9269012071068441,-0.16281389516925532,-0.16408157585426728,1.0,0.17205687734050162,-0.15365897187521282,-0.17891398958848687,-0.13441607515385454,0.018168805848165118,-0.1946779108888004,-0.13426497647197516,-0.11006866779230513,-0.0960729318150658,-0.12481401665800984,-0.12072867528861278,0.011778226143469775,0.015838257279414725,-0.09492180992904367,-0.0882655139656918,0.5484521241710996,-0.031276690097300455,0.8365776760103399
ga_final_0032,-0.9216938638914369,-0.9216938638914369,-0.9216938638914369,-0.9201127732607218,-0.9214017186613817,-0.9221587650716079,0.9288627606855562,0.8953409625548401,0.9146008043735369,0.9070558645432335,-0.9293415289375688,-0.9293415289375688,-0.9293415289375688,-0.9289280945228838,-0.9293415289375689,-0.9299268548211822,-0.18009925238730148,-0.9287929259701024,-0.9289280945228838,0.8992605120738595,-0.7055323291235778,-0.9306104715907336,-0.9226371474853594,-0.9226371474853594,0.18826001493115194,-0.9306104715907336,0.8956078741884311,0.15174351045317735,0.18826001493115194,-0.9291705995269992,-0.928704561788855,0.17205687734050162,1.0,-0.9291248021983157,-0.9285642922651972,-0.9307416459723747,0.8970205885204683,-0.9250128621831168,-0.9246797923945239,-0.9232542748781977,-0.9223387962828762,-0.9247072507537017,-0.9243032643537769,0.8942334189253589,0.8960587748229845,-0.9183626970155221,-0.8261010635064744,0.2811750823679304,-0.895101034134523,0.18905225590286132
ga_final_0033,0.9752171189101329,0.9752171189101329,0.9752171189101329,0.9783618988777012,0.9785499259371165,0.9791684135815251,-0.9997832086959106,-0.9680171785211293,-0.983648858758336,-0.9777364763383198,0.9997978691843128,0.9997978691843128,0.9997978691843128,0.9999238019498635,0.9997978691843128,0.9994938930947499,0.2094276085590114,0.9995914171896431,0.9999238019498635,-0.9651338326499967,0.7101210017675111,0.9976721438278093,0.9873167807282868,0.9873167807282868,-0.14480478745662267,0.9976721438278093,-0.9631501913744861,-0.12248045132762678,-0.1448047874566227,0.9992391289217901,0.9993571798487697,-0.15365897187521282,-0.9291248021983157,1.0,0.994646062972953,0.9969689956872069,-0.962401358128685,0.9907158348184286,0.9890745250848235,0.9874950224305477,0.9855636778062431,0.9892217288580595,0.9895864009988142,-0.961636432353324,-0.9618420258327368,0.982788807727973,0.8843051103808375,-0.2335496630726038,0.9677548757723301,-0.13945621661173835
ga_final_0034,0.9850630870667275,0.9850630870667275,0.9850630870667275,0.9878780118014547,0.9881846086436531,0.9882319427868086,-0.9943809922089193,-0.9565759847186028,-0.9741458275492076,-0.9666773566741227,0.9950654677939016,0.9950654677939016,0.9950654677939016,0.9945445974423474,0.9950654677939016,0.9957983501259267,0.22051977796384123,0.9943196453582468,0.9945445974423474,-0.9548331198638736,0.7256877030937796,0.9980813061581459,0.9950867166343041,0.9950867166343041,-0.1690245506014985,0.9980813061581459,-0.9523993912479498,-0.14682955576457515,-0.16902455060149843,0.9953243269390678,0.994736866000489,-0.17891398958848687,-0.9285642922651972,0.994646062972953,1.0,0.9905797331227487,-0.9517541784476742,0.9976736562782146,0.9813520837549256,0.9784453271594106,0.9763196366029977,0.9811645159435017,0.9811045559177225,-0.9506966927828212,-0.9511846790751574,0.973591815811012,0.8766385405935088,-0.25688434960087225,0.9563207676919625,-0.16107004107022715
ga_final_0035,0.9705873158092035,0.9705873158092035,0.9705873158092035,0.9736099453535778,0.9740443761445227,0.9747883594007409,-0.9968819097443267,-0.9789232336815836,-0.9880207552400988,-0.9873052009614656,0.9969074169971713,0.9969074169971713,0.9969074169971713,0.9969981879931764,0.9969074169971713,0.9963296035325476,0.20262156074344373,0.997210256615812,0.9969981879931764,-0.9757158348666739,0.7033700902795804,0.9939632218112476,0.9827529345618194,0.9827529345618194,-0.12374320210890244,0.9939632218112476,-0.9740229393889382,-0.10488947575939649,-0.12374320210890247,0.9960924959603511,0.9963218845094889,-0.13441607515385454,-0.9307416459723747,0.9969689956872069,0.9905797331227487,1.0,-0.9732451849833115,0.9862945963732918,0.9970094078865157,0.9960867114120162,0.9939207473095965,0.9974097186904538,0.9972806309256302,-0.9726488081433049,-0.9727474334205846,0.9921956165596247,0.8914889989648379,-0.21983627516096327,0.9786634592552522,-0.11572446160136106
ga_final_0036,-0.9268743825971776,-0.9268743825971776,-0.9268743825971776,-0.9292789196075982,-0.9311119815765251,-0.9334038085357415,0.9629175289527486,0.991081544877816,0.967281857897877,0.9767487790459837,-0.9619058686911026,-0.9619058686911026,-0.9619058686911026,-0.9626869831470605,-0.961905868691103,-0.9606796656076853,-0.15523675002079412,-0.9631002585316893,-0.9626869831470606,0.9995862786654652,-0.6381647490811756,-0.9564681797680831,-0.9429597160702106,-0.9429597160702106,-0.015569744506671942,-0.9564681797680831,0.9992396473852582,-0.021594664383572017,-0.015569744506671944,-0.9598634864089423,-0.9602142636119901,0.018168805848165118,0.8970205885204683,-0.962401358128685,-0.9517541784476742,-0.9732451849833115,1.0,-0.9467857159765432,-0.9783706497954151,-0.9816841651297403,-0.983474346473726,-0.9795747058338639,-0.9796613029276223,0.9992388450351641,0.9994083008456489,-0.9866354368164253,-0.8870118386174962,0.11183372723066205,-0.9912775775853008,-0.012579725066821567
ga_final_0037,0.9899419355306598,0.9899419355306598,0.9899419355306598,0.99221159158267,0.9926083407840578,0.9924203271445265,-0.990398864817254,-0.9511932938789001,-0.9679551803508908,-0.9601691273723295,0.9912782943875909,0.9912782943875909,0.9912782943875909,0.9906242364554596,0.991278294387591,0.9920838413521813,0.22503140149543044,0.9904635618731699,0.9906242364554596,-0.9499297277405813,0.7314355909740236,0.9947173968811511,0.9983383906702753,0.9983383906702753,-0.18297493272267437,0.9947173968811511,-0.9473835882077452,-0.15693384609438754,-0.1829749327226744,0.9916986461983646,0.9911440291442939,-0.1946779108888004,-0.9250128621831168,0.9907158348184286,0.9976736562782146,0.9862945963732918,-0.9467857159765432,1.0,0.9765243900664213,0.973095879583244,0.9711039986845863,0.9762328762859666,0.9759905807080199,-0.9456386986234969,-0.9461946764453297,0.9685225209611348,0.8721169820145057,-0.26379164029008306,0.9509411950820081,-0.1765886372966646
ga_final_0038,0.9618912253690955,0.9618912253690955,0.9618912253690955,0.9646215412999626,0.9650311450051023,0.9658867064595126,-0.9889562605717898,-0.9833137136464187,-0.9851461987535443,-0.9893361206215748,0.9888312097850274,0.9888312097850274,0.9888312097850274,0.9891498102136418,0.9888312097850275,0.9880410242318846,0.19886939319056982,0.9896005220340636,0.9891498102136418,-0.9806531451146108,0.6985420716852815,0.9851560479667817,0.972812930512608,0.972812930512608,-0.1174975527219504,0.9851560479667817,-0.9790685909250146,-0.10210067687970306,-0.11749755272195031,0.9883212686079256,0.9885998126351813,-0.13426497647197516,-0.9246797923945239,0.9890745250848235,0.9813520837549256,0.9970094078865157,-0.9783706497954151,0.9765243900664213,1.0,0.997946806544668,0.9954646875807619,0.999330782086482,0.9984279224209559,-0.977825579672136,-0.9780013126065551,0.9952937913425758,0.894046717029408,-0.20417304600726724,0.9830874402114984,-0.10544019174039419
ga_final_0039,0.9561576841922406,0.9561576841922406,0.9561576841922406,0.9589613818845363,0.9599321900400485,0.9613861129440615,-0.987651046323846,-0.9869268185226504,-0.988250451461741,-0.9933341184390472,0.9871242256926844,0.9871242256926844,0.9871242256926844,0.9876613015262725,0.9871242256926841,0.9862085051567341,0.18434904740034472,0.9880218989537792,0.9876613015262729,-0.9835616089667559,0.6881347368581127,0.9828573708972914,0.9691476180959405,0.9691476180959405,-0.09516213066016532,0.9828573708972914,-0.9824419178355295,-0.08412908112291277,-0.09516213066016531,0.9856503115443725,0.9859434121635889,-0.11006866779230513,-0.9232542748781977,0.9874950224305477,0.9784453271594106,0.9960867114120162,-0.9816841651297403,0.973095879583244,0.997946806544668,1.0,0.9984068243573925,0.9991907955306444,0.999347356892204,-0.9813558041168811,-0.9813009719538377,0.9968633035200464,0.8955364444562952,-0.1942675577672593,0.9866989764973325,-0.08204714755169121
ga_final_0040,0.9545920385086355,0.9545920385086355,0.9545920385086355,0.9568189643379502,0.9582707055981009,0.9601147176532968,-0.9858770750742242,-0.9884389640686819,-0.989167633999255,-0.9939488876131501,0.9851610610115766,0.9851610610115766,0.9851610610115766,0.985800834209667,0.9851610610115766,0.9842192170458016,0.17651418916051279,0.986083713088281,0.985800834209667,-0.9851698902057102,0.6824627966703255,0.9807607217899498,0.9672432678465193,0.9672432678465193,-0.08323394138834506,0.9807607217899498,-0.9842474824099872,-0.07428919994781888,-0.08323394138834506,0.9831748041689875,0.9834587041280196,-0.0960729318150658,-0.9223387962828762,0.9855636778062431,0.9763196366029977,0.9939207473095965,-0.983474346473726,0.9711039986845863,0.9954646875807619,0.9984068243573925,1.0,0.9968931033156547,0.9974284975965876,-0.9832652259317349,-0.9831195191889068,0.9962474268329079,0.894778922248539,-0.18980896927400837,0.9882228426876785,-0.07020106735152958
ga_final_0041,0.9602080101558604,0.9602080101558604,0.9602080101558604,0.9633121050022551,0.9638853774886251,0.9649416528569659,-0.9892248153545116,-0.9847311838574346,-0.9869759219583025,-0.9911710812413763,0.9889216282284505,0.9889216282284505,0.9889216282284505,0.9893259846555624,0.9889216282284508,0.9881037506887141,0.19308069706966463,0.9897194773603551,0.9893259846555625,-0.9817023391819416,0.6952309450280912,0.9851075181753639,0.9724919695148462,0.9724919695148462,-0.1090992991462344,0.9851075181753639,-0.9802999815593649,-0.09550760962725478,-0.1090992991462344,0.9881058787328567,0.9883964758433634,-0.12481401665800984,-0.9247072507537017,0.9892217288580595,0.9811645159435017,0.9974097186904538,-0.9795747058338639,0.9762328762859666,0.999330782086482,0.9991907955306444,0.9968931033156547,1.0,0.9994681739738053,-0.9791153145499403,-0.9791811502748163,0.9961538834166471,0.8945536314780691,-0.201270003399545,0.9845002383789246,-0.09682522815266552
ga_final_0042,0.9595372025589428,0.9595372025589428,0.9595372025589428,0.9624290795722892,0.9631708051480307,0.9644043642620053,-0.9896675524867523,-0.984844119581135,-0.9889489889783081,-0.9918357267446479,0.9892330537169775,0.9892330537169775,0.9892330537169775,0.9897386013393671,0.9892330537169775,0.9883812260777726,0.18974749773991517,0.9900775602520793,0.9897386013393672,-0.9817349303851203,0.6931011488268246,0.9852481320277231,0.9720744618237513,0.9720744618237513,-0.10610078051382324,0.9852481320277231,-0.9804030567067111,-0.09308239177757457,-0.10610078051382328,0.9880596042359703,0.9883359973125886,-0.12072867528861278,-0.9243032643537769,0.9895864009988142,0.9811045559177225,0.9972806309256302,-0.9796613029276223,0.9759905807080199,0.9984279224209559,0.999347356892204,0.9974284975965876,0.9994681739738053,1.0,-0.9792446849408933,-0.9792886114115471,0.9958471186193848,0.8945701952326324,-0.20055158353052052,0.9846154131582836,-0.0938846503166849
ga_final_0043,-0.9255435452582924,-0.9255435452582924,-0.9255435452582924,-0.9280437574924276,-0.9298925362295821,-0.9322268534222776,0.9623550819544143,0.9917216471151292,0.9671682015718429,0.9768232585002067,-0.9610961370912806,-0.9610961370912806,-0.9610961370912806,-0.9619156758904668,-0.9610961370912809,-0.9598474314923204,-0.15359701986515342,-0.9623393667392908,-0.9619156758904668,0.9991448910024396,-0.635715318002434,-0.9555273133686027,-0.9417988848767217,-0.9417988848767217,-0.022712420143824682,-0.9555273133686027,0.99989676833157,-0.02900752488762634,-0.022712420143824696,-0.9590088064279808,-0.9593797212018872,0.011778226143469775,0.8942334189253589,-0.961636432353324,-0.9506966927828212,-0.9726488081433049,0.9992388450351641,-0.9456386986234969,-0.977825579672136,-0.9813558041168811,-0.9832652259317349,-0.9791153145499403,-0.9792446849408933,1.0,0.9991175344617471,-0.9864252265320559,-0.8867208815364712,0.10878168885410373,-0.9919378062945926,-0.018071004668751976
ga_final_0044,-0.9261937874794727,-0.9261937874794727,-0.9261937874794727,-0.9285471157987074,-0.9304105843622043,-0.9327529669846055,0.9622297432362229,0.9908680467336195,0.9668805242755131,0.9764573972366463,-0.9613257827667119,-0.9613257827667119,-0.9613257827667119,-0.9621361623792144,-0.9613257827667121,-0.9600818491133654,-0.15386252444205212,-0.9625322174372115,-0.9621361623792144,0.999608036865015,-0.6343386816560752,-0.9558598502808036,-0.9422998391270453,-0.9422998391270453,-0.018039291839007078,-0.9558598502808036,0.9991502240825636,-0.023279305230674497,-0.018039291839007068,-0.9592799214119533,-0.9596364638057848,0.015838257279414725,0.8960587748229845,-0.9618420258327368,-0.9511846790751574,-0.9727474334205846,0.9994083008456489,-0.9461946764453297,-0.9780013126065551,-0.9813009719538377,-0.9831195191889068,-0.9791811502748163,-0.9792886114115471,0.9991175344617471,1.0,-0.9862453060229407,-0.8867318340960006,0.10518646403257019,-0.9910722829463574,-0.01397098795113817
ga_final_0045,0.9511745730812352,0.9511745730812352,0.9511745730812352,0.9543061195197587,0.9554016237659113,0.9568882322331872,-0.9829878073855995,-0.9918534889466655,-0.9828256799631949,-0.991607269995145,0.9824895050485594,0.9824895050485594,0.9824895050485594,0.9829531426043864,0.9824895050485596,0.9815388927446627,0.180264289729197,0.9834426754477386,0.9829531426043864,-0.9882458391318538,0.6836467290969578,0.9780908136095262,0.9649734025219435,0.9649734025219435,-0.07488319137603142,0.9780908136095262,-0.9873777502344919,-0.06929134556620704,-0.07488319137603144,0.9810237527131032,0.9813519581627786,-0.09492180992904367,-0.9183626970155221,0.982788807727973,0.973591815811012,0.9921956165596247,-0.9866354368164253,0.9685225209611348,0.9952937913425758,0.9968633035200464,0.9962474268329079,0.9961538834166471,0.9958471186193848,-0.9864252265320559,-0.9862453060229407,1.0,0.898037615333507,-0.18385559982144972,0.9916428696276813,-0.056467380198904855
ga_final_0046,0.8572103677864814,0.8572103677864814,0.8572103677864814,0.8583569956354695,0.860589108335386,0.8612406227074709,-0.883960111159815,-0.8915007534475289,-0.8835729327318885,-0.8909952688901328,0.8836809729652114,0.8836809729652114,0.8836809729652114,0.8840867124713813,0.8836809729652115,0.8829245783673212,0.17106568526958035,0.8844566661035386,0.8840867124713813,-0.8883967425105407,0.6111296342702381,0.88019241899803,0.8687018888244984,0.8687018888244984,-0.06844377786604137,0.88019241899803,-0.8875162371044939,-0.0655515414378677,-0.06844377786604133,0.8818103899469336,0.8823402787700914,-0.0882655139656918,-0.8261010635064744,0.8843051103808375,0.8766385405935088,0.8914889989648379,-0.8870118386174962,0.8721169820145057,0.894046717029408,0.8955364444562952,0.894778922248539,0.8945536314780691,0.8945701952326324,-0.8867208815364712,-0.8867318340960006,0.898037615333507,1.0,-0.1677576250075472,0.8913135756760617,-0.04734501921510864
ga_final_0047,-0.2777597161069788,-0.2777597161069788,-0.2777597161069788,-0.27781078795419667,-0.2762775107456445,-0.2722149114361098,0.2312625511177913,0.14648719829028184,0.19855239641804204,0.18211554574923028,-0.23523637148087048,-0.23523637148087048,-0.23523637148087048,-0.2328084900984436,-0.23523637148087054,-0.23717396474869562,-0.18921366570483744,-0.23332806467075606,-0.2328084900984436,0.11938115663223872,-0.5845372447101621,-0.24604857998653398,-0.2664063624919318,-0.2664063624919318,0.5742530440112043,-0.24604857998653398,0.11314419461391848,0.5434155526458353,0.5742530440112043,-0.23718620013954092,-0.23781242130033292,0.5484521241710996,0.2811750823679304,-0.2335496630726038,-0.25688434960087225,-0.21983627516096327,0.11183372723066205,-0.26379164029008306,-0.20417304600726724,-0.1942675577672593,-0.18980896927400837,-0.201270003399545,-0.20055158353052052,0.10878168885410373,0.10518646403257019,-0.18385559982144972,-0.1677576250075472,1.0,-0.14526909652871614,0.45899455743580975
ga_final_0048,0.9314282764278855,0.9314282764278855,0.9314282764278855,0.9347239809325532,0.9362671756775156,0.9383786092088725,-0.9684517138904586,-0.9998823284505245,-0.9729426247248659,-0.9835289975168725,0.9672366310576643,0.9672366310576643,0.9672366310576643,0.9680181178870991,0.9672366310576644,0.9659966513504383,0.15921138631141563,0.9684674765038787,0.9680181178870989,-0.9920475334786,0.6532221722947983,0.9616442334066535,0.9470872328219109,0.9470872328219109,-0.0002171899503636323,0.9616442334066535,-0.9924259326482372,-0.0033397643502339285,-0.00021718995036363613,0.965138362320431,0.9655429583610537,-0.031276690097300455,-0.895101034134523,0.9677548757723301,0.9563207676919625,0.9786634592552522,-0.9912775775853008,0.9509411950820081,0.9830874402114984,0.9866989764973325,0.9882228426876785,0.9845002383789246,0.9846154131582836,-0.9919378062945926,-0.9910722829463574,0.9916428696276813,0.8913135756760617,-0.14526909652871614,1.0,0.013057475973709437
