signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.44101362966388313,9.799100156688421,-0.021757011580918213,0.3186604179128969,72
score_ic_weighted,0.9348928018379925,11.942752760160602,-0.019402537900100162,0.6147902729246518,72
score_rule_based,0.6799242879967802,10.593919774997175,-0.02360232419734813,0.47283110638880055,72
score_ml_lightgbm,1.140127939477309,7.240703469104814,-0.07045650209076094,0.719895550522351,72
score_ml_ridge,0.682544903139312,5.737996621013201,-0.059348439368786116,0.4773184363664622,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
