generation,factor,expr_key,operation,parents,mutation_op,first_generation,fitness,rank_ic_mean,rank_ic_ir,depth,complexity,survived
5,ga_g005_0008,"add(low,ts_min[30](volume))",crossover,"add(low,ts_min[30](low))|volume",,4,0.9111818964824439,0.1443211417083481,1.3261309525310425,3,4,False
5,ga_g005_0020,low,random_init,,,5,0.8909344309947397,-0.1216946911884688,-1.8781254734849613,1,1,False
5,ga_g005_0048,open,random_init,,,5,0.8806737768909209,-0.11944953630409957,-1.8536579023719182,1,1,False
5,ga_g005_0026,ts_min[3](abs(scale(high))),crossover,ts_min[3](sign(zscore_cs(close)))|abs(scale(high)),,4,0.8796715176290482,-0.1195050801062669,-1.8660526111533016,4,4,False
5,ga_g005_0015,"abs(scale(sub(returns,open)))",crossover,"abs(scale(high))|sub(returns,open)",,3,0.8796243640398502,-0.12034824216791487,-1.8688295370238537,4,5,False
5,ga_g005_0009,"abs(ts_std[20](correlation[3](open,open)))",crossover,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](open,open))",,5,0.8747121280643295,-0.13344576696733873,-1.6177743620771647,4,5,False
5,ga_g005_0010,"ts_std[20](correlation[3](sub(returns,vwap),open))",crossover,"ts_std[20](correlation[3](open,open))|sub(returns,vwap)",,5,0.5893942935822623,-0.051179111744967996,-1.2250157344576713,4,6,False
5,ga_g005_0019,"ts_std[10](sub(returns,open))",crossover,"ts_std[10](rank(returns))|sub(returns,open)",,5,0.5673836928791647,0.06385154373187132,0.6778740419216365,3,4,False
5,ga_g005_0045,"safe_div(open,low)",random_inject,,,5,0.5414236659609571,0.07860394532944376,0.6485714486442796,2,3,False
5,ga_g005_0007,ts_std[20](delay[5](delay[3](vwap))),crossover+mutate,"ts_std[20](correlation[3](open,open))|delay[5](delay[3](vwap))",ts_std,5,0.3883798288852881,0.04246766076892358,0.49262602902031555,4,4,False
6,ga_g006_0000,"delay[5](delay[3](sub(returns,vwap)))",crossover,"delay[5](delay[3](vwap))|sub(returns,vwap)",,4,1.2245520592814012,0.12612651892587531,2.1174794961452856,4,5,False
6,ga_g006_0028,ts_min[60](open),crossover+mutate,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](sub(returns,vwap),open))",ts_min,6,1.189827498825846,-0.15776500075213795,-2.414902524125149,2,2,False
6,ga_g006_0001,"sub(returns,low)",mutate,"sub(returns,open)",sub,3,1.1433043593937986,0.12255795839228117,1.8955744149627283,2,3,False
6,ga_g006_0002,ts_std[20](returns),crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,1.1308148543611343,0.21079385132562964,1.6466751140639904,2,2,False
6,ga_g006_0003,"ts_min[3](sub(returns,low))",crossover,"ts_min[3](abs(scale(open)))|sub(returns,low)",,4,1.1289989731059553,0.11996101831546196,1.8780901441824287,3,4,False
6,ga_g006_0004,abs(scale(ts_std[20](returns))),crossover,abs(scale(high))|ts_std[20](returns),,4,1.1268148543611343,0.21079385132562964,1.6466751140639904,4,4,False
6,ga_g006_0030,"sub(returns,open)",random_inject,,,1,1.0785622004582407,0.12034824216791487,1.8688295370238537,2,3,False
6,ga_g006_0031,ts_min[20](open),random_init,,,6,1.0478442937980847,-0.13916267742658353,-2.2315796269448636,2,2,False
6,ga_g006_0007,rank(abs(ts_min[20](open))),crossover,rank(abs(scale(open)))|ts_min[20](open),,4,1.04744966497734,-0.13919710418000944,-2.232636885335933,4,4,False
6,ga_g006_0019,delay[5](ts_std[20](returns)),crossover,delay[5](delay[3](vwap))|ts_std[20](returns),,5,1.03962463398241,0.19890793240683474,1.4802408524948878,3,3,False
6,ga_g006_0017,"abs(ts_std[20](safe_div(open,low)))",crossover,"abs(ts_std[20](correlation[3](open,open)))|safe_div(open,low)",,6,1.0116951049473173,0.18614069811575734,1.4375621347330891,4,5,False
6,ga_g006_0027,rank(abs(ts_min[3](open))),mutate,rank(abs(ts_min[20](open))),rank,6,0.9703412478360484,-0.12459114403815526,-1.9485271710334728,4,4,False
6,ga_g006_0035,ts_std[20](volume),crossover,ts_std[20](returns)|volume,,6,0.9652929986315574,0.137004465548295,1.4355447097323444,2,2,False
6,ga_g006_0008,"add(low,ts_min[30](low))",random_inject,,,3,0.9607942596183441,-0.13275869200930682,-2.0376897852615463,3,4,False
6,ga_g006_0014,ts_min[20](volume),crossover,ts_min[20](open)|volume,,6,0.9521822421982034,0.14739123494831427,1.3801398636848923,2,2,False
6,ga_g006_0029,"add(low,ts_min[30](volume))",crossover,"add(low,ts_min[30](low))|volume",,4,0.9096082157464972,0.1443211417083481,1.3261309525310425,3,4,False
6,ga_g006_0010,low,random_init,,,6,0.8929029064422681,-0.1216946911884688,-1.8781254734849613,1,1,False
6,ga_g006_0006,"safe_div(open,safe_div(open,low))",crossover,"safe_div(open,low)|safe_div(open,low)",,6,0.8849029794821776,-0.12169470325652142,-1.8781256259146033,3,5,False
6,ga_g006_0032,open,random_init,,,6,0.8819313346387243,-0.11944953630409957,-1.8536579023719182,1,1,False
6,ga_g006_0012,ts_min[3](abs(scale(high))),crossover,ts_min[3](sign(zscore_cs(close)))|abs(scale(high)),,4,0.8809453188354189,-0.1195050801062669,-1.8660526111533016,4,4,False
6,ga_g006_0011,"abs(scale(sub(returns,open)))",crossover,"abs(scale(high))|sub(returns,open)",,3,0.8808685067645471,-0.12034824216791487,-1.8688295370238537,4,5,False
6,ga_g006_0016,"abs(ts_std[20](correlation[3](open,open)))",crossover,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](open,open))",,5,0.8745759834637715,-0.13344576696733873,-1.6177743620771647,4,5,False
6,ga_g006_0015,vwap,random_init,,,6,0.8640331523746952,-0.11784377028777354,-1.8128440134174262,1,1,False
6,ga_g006_0040,high,random_init,,,6,0.8436627967976642,-0.11477891947661212,-1.7627850898831834,1,1,False
6,ga_g006_0013,"ts_std[20](correlation[3](sub(returns,vwap),open))",crossover,"ts_std[20](correlation[3](open,open))|sub(returns,vwap)",,5,0.5898727550497086,-0.051179111744967996,-1.2250157344576713,4,6,False
6,ga_g006_0009,"ts_std[10](sub(returns,open))",crossover,"ts_std[10](rank(returns))|sub(returns,open)",,5,0.5686554934031197,0.06385154373187132,0.6778740419216365,3,4,False
6,ga_g006_0021,"safe_div(open,low)",random_inject,,,5,0.5407617618220099,0.07860394532944376,0.6485714486442796,2,3,False
6,ga_g006_0038,ts_mean[20](amount),random_inject,,,6,0.5084375028979413,0.06992584701807743,0.6434443533695574,2,2,False
6,ga_g006_0020,ts_std[20](delay[5](delay[3](vwap))),crossover+mutate,"ts_std[20](correlation[3](open,open))|delay[5](delay[3](vwap))",ts_std,5,0.389031037395031,0.04246766076892358,0.49262602902031555,4,4,False
6,ga_g006_0045,returns,random_init,,,6,0.25355408393299006,0.0244814264444767,0.17916600083602452,1,1,False
7,ga_g007_0000,"delay[5](delay[3](sub(returns,vwap)))",crossover,"delay[5](delay[3](vwap))|sub(returns,vwap)",,4,1.223087965805889,0.12612651892587531,2.1174794961452856,4,5,False
7,ga_g007_0001,ts_min[60](open),crossover+mutate,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](sub(returns,vwap),open))",ts_min,6,1.188430648078538,-0.15776500075213795,-2.414902524125149,2,2,False
7,ga_g007_0002,"sub(returns,low)",mutate,"sub(returns,open)",sub,3,1.1418560852148398,0.12255795839228117,1.8955744149627283,2,3,False
7,ga_g007_0003,ts_std[20](returns),crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,1.1301548100701073,0.21079385132562964,1.6466751140639904,2,2,False
7,ga_g007_0004,"ts_min[3](sub(returns,low))",crossover,"ts_min[3](abs(scale(open)))|sub(returns,low)",,4,1.12759244587442,0.11996101831546196,1.8780901441824287,3,4,False
7,ga_g007_0038,rank(ts_std[20](returns)),crossover,rank(abs(ts_min[20](open)))|ts_std[20](returns),,7,1.1262551359694433,0.21079802911551188,1.64672835562524,3,3,False
7,ga_g007_0031,"add(ts_min[60](open),ts_min[30](low))",crossover,"add(low,ts_min[30](low))|ts_min[60](open)",,7,1.0948492646802566,-0.15262997286272728,-2.334093004088635,3,5,False
7,ga_g007_0016,"sub(returns,open)",random_inject,,,1,1.0771692217451212,0.12034824216791487,1.8688295370238537,2,3,False
7,ga_g007_0037,ts_min[30](abs(scale(high))),mutate,ts_min[3](abs(scale(high))),ts_min,7,1.0689929528636841,-0.1374790840495817,-2.300005776732493,4,4,False
7,ga_g007_0032,delay[5](ts_std[20](returns)),crossover,delay[5](delay[3](vwap))|ts_std[20](returns),,5,1.040182904272413,0.19890793240683474,1.4802408524948878,3,3,False
7,ga_g007_0046,volume,random_init,,,7,1.0397030340769469,0.15111908586663125,1.5141118841736263,1,1,False
7,ga_g007_0015,"sub(delay[5](ts_std[20](returns)),low)",crossover,"sub(returns,low)|delay[5](ts_std[20](returns))",,7,1.0300355488049835,0.11933399391856636,1.813070829604117,4,5,False
7,ga_g007_0017,"sub(volume,sign(ts_min[5](2)))",crossover+mutate,"low|sub(returns,open)",sub,7,1.0241547938100597,0.1510449755602251,1.5044653846021216,4,5,False
7,ga_g007_0033,"abs(ts_std[20](safe_div(open,low)))",crossover,"abs(ts_std[20](correlation[3](open,open)))|safe_div(open,low)",,6,1.0122396494517927,0.18614069811575734,1.4375621347330891,4,5,False
7,ga_g007_0041,"delay[3](add(low,ts_min[30](low)))",crossover+mutate,"delay[5](ts_std[20](returns))|add(low,ts_min[30](low))",delay,7,1.00907802957501,-0.13642887544835197,-2.1578556843844776,4,5,False
7,ga_g007_0026,rank(abs(ts_min[3](open))),mutate,rank(abs(ts_min[20](open))),rank,6,0.9694365637582713,-0.12459114403815526,-1.9485271710334728,4,4,False
7,ga_g007_0022,ts_min[20](volume),crossover,ts_min[20](open)|volume,,6,0.9503828419565142,0.14739123494831427,1.3801398636848923,2,2,False
7,ga_g007_0018,rank(abs(ts_min[20](volume))),crossover,rank(abs(ts_min[20](open)))|ts_min[20](volume),,7,0.9467117910637288,0.1474442013926645,1.3804107585695842,4,4,False
7,ga_g007_0035,"safe_div(low,safe_div(open,low))",mutate,"safe_div(open,safe_div(open,low))",safe_div,7,0.9420930426990672,-0.12380955657086494,-1.8962247051915029,3,5,False
7,ga_g007_0029,"add(low,ts_min[30](volume))",crossover,"add(low,ts_min[30](low))|volume",,4,0.907660431651499,0.1443211417083481,1.3261309525310425,3,4,False
7,ga_g007_0034,low,random_init,,,7,0.8913313081341594,-0.1216946911884688,-1.8781254734849613,1,1,False
7,ga_g007_0025,"safe_div(open,safe_div(open,low))",crossover,"safe_div(open,low)|safe_div(open,low)",,6,0.883331381174069,-0.12169470325652142,-1.8781256259146033,3,5,False
7,ga_g007_0027,open,random_init,,,7,0.8805272175516609,-0.11944953630409957,-1.8536579023719182,1,1,False
7,ga_g007_0040,ts_min[3](abs(scale(high))),crossover,ts_min[3](sign(zscore_cs(close)))|abs(scale(high)),,4,0.8795402674560889,-0.1195050801062669,-1.8660526111533016,4,4,False
7,ga_g007_0014,"abs(scale(sub(returns,open)))",crossover,"abs(scale(high))|sub(returns,open)",,3,0.8794755280514275,-0.12034824216791487,-1.8688295370238537,4,5,False
7,ga_g007_0007,"abs(ts_std[20](correlation[3](open,open)))",crossover,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](open,open))",,5,0.8748469418536235,-0.13344576696733873,-1.6177743620771647,4,5,False
7,ga_g007_0011,vwap,random_init,,,7,0.8632441769903054,-0.11784377028777354,-1.8128440134174262,1,1,False
7,ga_g007_0028,abs(vwap),crossover,"abs(ts_std[20](safe_div(open,low)))|vwap",,7,0.8612441769903054,-0.11784377028777354,-1.8128440134174262,2,2,False
7,ga_g007_0024,high,random_init,,,7,0.8423269994016053,-0.11477891947661212,-1.7627850898831834,1,1,False
7,ga_g007_0030,amount,random_init,,,7,0.5401176658213176,0.0709708021485389,0.643295252632197,1,1,False
7,ga_g007_0012,"ts_std[20](safe_div(open,safe_div(open,low)))",crossover,"ts_std[20](volume)|safe_div(open,safe_div(open,low))",,7,0.48157385725627494,0.05122378810027056,0.6506964907063181,4,6,False
7,ga_g007_0005,delay[20](amount),mutate,"sub(returns,open)",delay,7,0.40022244321315614,0.04986436849781314,0.466146630084123,2,2,False
7,ga_g007_0006,ts_std[20](ts_min[20](open)),crossover,ts_std[20](returns)|ts_min[20](open),,7,0.27137708389505566,0.03191585503477304,0.37582817410418684,3,3,False
7,ga_g007_0008,returns,random_init,,,7,0.25386979041130037,0.0244814264444767,0.17916600083602452,1,1,False
8,ga_g008_0000,"delay[5](delay[3](sub(returns,vwap)))",crossover,"delay[5](delay[3](vwap))|sub(returns,vwap)",,4,1.2284497091098803,0.12612651892587531,2.1174794961452856,4,5,False
8,ga_g008_0001,ts_min[60](open),crossover+mutate,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](sub(returns,vwap),open))",ts_min,6,1.1931659422237813,-0.15776500075213795,-2.414902524125149,2,2,False
8,ga_g008_0002,"sub(returns,low)",mutate,"sub(returns,open)",sub,3,1.1473679307396447,0.12255795839228117,1.8955744149627283,2,3,False
8,ga_g008_0004,"ts_min[3](sub(returns,low))",crossover,"ts_min[3](abs(scale(open)))|sub(returns,low)",,4,1.1331422084630938,0.11996101831546196,1.8780901441824287,3,4,False
8,ga_g008_0003,ts_std[20](returns),crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,1.1268159378355738,0.21079385132562964,1.6466751140639904,2,2,False
8,ga_g008_0013,rank(ts_std[20](returns)),crossover,rank(abs(ts_min[20](open)))|ts_std[20](returns),,7,1.1230411685103021,0.21079802911551188,1.64672835562524,3,3,False
8,ga_g008_0030,"add(ts_min[60](open),ts_min[30](low))",crossover,"add(low,ts_min[30](low))|ts_min[60](open)",,7,1.0997645522538664,-0.15262997286272728,-2.334093004088635,3,5,False
8,ga_g008_0015,"ts_min[30](safe_div(low,safe_div(open,low)))",crossover,"ts_min[30](abs(scale(high)))|safe_div(low,safe_div(open,low))",,8,1.0796543831111216,-0.151744099392976,-2.290900083514858,4,6,False
8,ga_g008_0031,"ts_min[30](safe_div(open,safe_div(open,low)))",crossover,"ts_min[30](abs(scale(high)))|safe_div(open,safe_div(open,low))",,8,1.0684301541141512,-0.14908156193883254,-2.2693257611153514,4,6,False
8,ga_g008_0020,volume,random_init,,,8,1.0371249862026897,0.15111908586663125,1.5141118841736263,1,1,False
8,ga_g008_0007,"ts_min[20](safe_div(open,safe_div(open,low)))",crossover+mutate,"ts_min[20](volume)|safe_div(open,safe_div(open,low))",ts_min,8,1.0349760160717212,-0.14139868533474462,-2.2045423650126224,4,6,False
8,ga_g008_0037,"sub(volume,sign(ts_min[5](2)))",crossover+mutate,"low|sub(returns,open)",sub,7,1.021583621222158,0.1510449755602251,1.5044653846021216,4,5,False
8,ga_g008_0019,"delay[3](add(low,ts_min[30](low)))",crossover+mutate,"delay[5](ts_std[20](returns))|add(low,ts_min[30](low))",delay,7,1.0143460800020183,-0.13642887544835197,-2.1578556843844776,4,5,False
8,ga_g008_0016,"abs(ts_std[20](safe_div(open,low)))",crossover,"abs(ts_std[20](correlation[3](open,open)))|safe_div(open,low)",,6,1.0100566508307567,0.18614069811575734,1.4375621347330891,4,5,False
8,ga_g008_0010,ts_min[10](volume),mutate,ts_min[20](volume),ts_min,8,0.9828005791240251,0.14821796342784935,1.4430368901913528,2,2,False
8,ga_g008_0017,"safe_div(low,safe_div(open,low))",mutate,"safe_div(open,safe_div(open,low))",safe_div,7,0.947564599105843,-0.12380955657086494,-1.8962247051915029,3,5,False
8,ga_g008_0040,rank(abs(ts_min[20](volume))),crossover,rank(abs(ts_min[20](open)))|ts_min[20](volume),,7,0.9439298779953589,0.1474442013926645,1.3804107585695842,4,4,False
8,ga_g008_0022,"add(low,ts_min[30](volume))",crossover,"add(low,ts_min[30](low))|volume",,4,0.9041572996335724,0.1443211417083481,1.3261309525310425,3,4,False
8,ga_g008_0025,"safe_div(open,safe_div(open,low))",crossover,"safe_div(open,low)|safe_div(open,low)",,6,0.888254014257396,-0.12169470325652142,-1.8781256259146033,3,5,False
8,ga_g008_0011,open,random_init,,,8,0.8860825310652668,-0.11944953630409957,-1.8536579023719182,1,1,False
8,ga_g008_0005,"add(ts_min[60](open),ts_min[20](volume))",crossover,"add(ts_min[60](open),ts_min[30](low))|ts_min[20](volume)",,8,0.8742509358027704,0.14079443244556877,1.3212512642999843,3,5,False
8,ga_g008_0006,"ts_min[20](add(low,ts_min[30](volume)))",crossover,"ts_min[20](volume)|add(low,ts_min[30](volume))",,8,0.8684133034055495,0.13886622490880304,1.3004928452062485,4,5,False
8,ga_g008_0046,"sub(1,volume)",random_inject,,,8,0.836728589806293,-0.15111908586663125,-1.5141118841736263,2,3,False
8,ga_g008_0028,"delay[5](ts_std[20](sub(returns,open)))",crossover,"delay[5](ts_std[20](returns))|sub(returns,open)",,8,0.5305841329271466,0.05736389487371211,0.6573377799364771,4,5,False
8,ga_g008_0048,ts_min[10](amount),random_inject,,,6,0.4497140257972376,0.057027959517879034,0.5274211627363385,2,2,False
8,ga_g008_0024,"delay[3](add(sub(returns,open),ts_min[30](low)))",crossover,"delay[3](add(low,ts_min[30](low)))|sub(returns,open)",,8,0.4345160003289143,-0.06502537316982954,-0.6886534733422737,4,7,False
8,ga_g008_0049,delta[30](delay[60](low)),random_inject,,,8,0.2802873372274146,0.025588571500616615,0.35348002877940476,3,3,False
8,ga_g008_0044,"covariance[20](returns,scale(low))",random_inject,,,8,0.27805993263288886,-0.035552876875162814,-0.4737236871238482,3,4,False
8,ga_g008_0012,"sub(safe_div(low,safe_div(open,low)),open)",crossover,"sub(returns,open)|safe_div(low,safe_div(open,low))",,8,0.12737302886864998,0.003806049055562638,0.035879565548770524,4,7,False
9,ga_g009_0000,"delay[5](delay[3](sub(returns,vwap)))",crossover,"delay[5](delay[3](vwap))|sub(returns,vwap)",,4,1.2243716938786413,0.12612651892587531,2.1174794961452856,4,5,False
9,ga_g009_0001,ts_min[60](open),crossover+mutate,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](sub(returns,vwap),open))",ts_min,6,1.1897849534066358,-0.15776500075213795,-2.414902524125149,2,2,False
9,ga_g009_0013,abs(ts_min[60](open)),crossover,"abs(ts_std[20](safe_div(open,low)))|ts_min[60](open)",,9,1.1877849534066358,-0.15776500075213795,-2.414902524125149,3,3,False
9,ga_g009_0021,ts_min[60](vwap),mutate,ts_min[60](open),ts_min,9,1.18169395679212,-0.1570572079420631,-2.3980231501999114,2,2,False
9,ga_g009_0026,"sub(ts_min[60](open),sign(ts_min[5](2)))",crossover,"sub(volume,sign(ts_min[5](2)))|ts_min[60](open)",,9,1.1811378907290733,-0.15776500075213795,-2.414902524125149,4,6,False
9,ga_g009_0005,"safe_div(low,volume)",crossover,"safe_div(low,safe_div(open,low))|volume",,9,1.1462633199721999,-0.1760903602125722,-2.2591647043436383,2,3,False
9,ga_g009_0002,"sub(returns,low)",mutate,"sub(returns,open)",sub,3,1.1433575333068036,0.12255795839228117,1.8955744149627283,2,3,False
9,ga_g009_0024,ts_min[10](ts_min[60](open)),crossover,ts_min[10](volume)|ts_min[60](open),,9,1.1379346129378243,-0.16319323412247894,-2.4032721475982823,3,3,False
9,ga_g009_0003,"ts_min[3](sub(returns,low))",crossover,"ts_min[3](abs(scale(open)))|sub(returns,low)",,4,1.1291190507458613,0.11996101831546196,1.8780901441824287,3,4,False
9,ga_g009_0004,ts_std[20](returns),crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,1.129027246571492,0.21079385132562964,1.6466751140639904,2,2,False
9,ga_g009_0018,"add(ts_min[60](open),ts_min[30](low))",crossover,"add(low,ts_min[30](low))|ts_min[60](open)",,7,1.0957118867196147,-0.15262997286272728,-2.334093004088635,3,5,False
9,ga_g009_0017,"ts_min[30](safe_div(open,safe_div(open,low)))",crossover,"ts_min[30](abs(scale(high)))|safe_div(open,safe_div(open,low))",,8,1.0644232612910585,-0.14908156193883254,-2.2693257611153514,4,6,False
9,ga_g009_0010,volume,random_init,,,9,1.0351900411174801,0.15111908586663125,1.5141118841736263,1,1,False
9,ga_g009_0027,"ts_min[20](safe_div(open,safe_div(open,low)))",crossover+mutate,"ts_min[20](volume)|safe_div(open,safe_div(open,low))",ts_min,8,1.0309764208347838,-0.14139868533474462,-2.2045423650126224,4,6,False
9,ga_g009_0019,"delay[3](add(low,ts_min[30](low)))",crossover+mutate,"delay[5](ts_std[20](returns))|add(low,ts_min[30](low))",delay,7,1.0103114856382072,-0.13642887544835197,-2.1578556843844776,4,5,False
9,ga_g009_0014,ts_min[10](volume),mutate,ts_min[20](volume),ts_min,8,0.9828260219723319,0.14821796342784935,1.4430368901913528,2,2,False
9,ga_g009_0023,ts_min[20](abs(volume)),mutate,"ts_min[20](safe_div(open,safe_div(open,low)))",ts_min,9,0.9442260302206139,0.14739123494831427,1.3801398636848923,3,3,False
9,ga_g009_0038,"safe_div(low,safe_div(open,low))",mutate,"safe_div(open,safe_div(open,low))",safe_div,7,0.9435272809414544,-0.12380955657086494,-1.8962247051915029,3,5,False
9,ga_g009_0015,ts_min[30](ts_min[10](volume)),crossover,"ts_min[30](safe_div(open,safe_div(open,low)))|ts_min[10](volume)",,9,0.9031215239676793,0.14327817158875603,1.3415020954427164,3,3,False
9,ga_g009_0040,low,random_init,,,9,0.8922301089512474,-0.1216946911884688,-1.8781254734849613,1,1,False
9,ga_g009_0037,"add(ts_min[60](open),ts_min[20](volume))",crossover,"add(ts_min[60](open),ts_min[30](low))|ts_min[20](volume)",,8,0.8740314632049874,0.14079443244556877,1.3212512642999843,3,5,False
9,ga_g009_0046,vwap,random_init,,,9,0.8641936143342176,-0.11784377028777354,-1.8128440134174262,1,1,False
9,ga_g009_0008,close,random_init,,,9,0.8620229758356361,-0.1176817686714828,-1.805546477401925,1,1,False
9,ga_g009_0033,"sub(1,volume)",random_inject,,,8,0.8347936447210836,-0.15111908586663125,-1.5141118841736263,2,3,False
9,ga_g009_0030,"ts_min[10](add(ts_min[60](open),ts_min[20](volume)))",crossover,"ts_min[10](volume)|add(ts_min[60](open),ts_min[20](volume))",,9,0.8321919141837313,0.12494174765768461,1.2892739082981162,4,6,False
9,ga_g009_0006,"rank(sub(1,volume))",crossover,"rank(abs(ts_min[20](volume)))|sub(1,volume)",,9,0.8304702476821373,-0.1512199079411235,-1.5148535559870469,3,4,False
9,ga_g009_0048,abs(ts_rank[60](high)),random_inject,,,9,0.7603753677447235,0.10832594133940693,1.0602721852501884,3,3,False
9,ga_g009_0042,amount,random_init,,,9,0.5395228598250786,0.0709708021485389,0.643295252632197,1,1,False
9,ga_g009_0016,"delay[5](ts_std[20](sub(returns,open)))",crossover,"delay[5](ts_std[20](returns))|sub(returns,open)",,8,0.5309854520263029,0.05736389487371211,0.6573377799364771,4,5,False
9,ga_g009_0007,ts_min[10](amount),random_inject,,,6,0.4507589835282201,0.057027959517879034,0.5274211627363385,2,2,False
9,ga_g009_0011,"rank(correlation[60](covariance[20](high,open),low))",crossover+mutate,"ts_min[20](safe_div(open,safe_div(open,low)))|ts_min[30](safe_div(open,safe_div(open,low)))",rank,9,0.3550435039720554,0.040313427433441386,0.5743218714056715,4,6,False
9,ga_g009_0039,delay[5](ts_std[20](ts_min[60](open))),crossover,"delay[5](ts_std[20](sub(returns,open)))|ts_min[60](open)",,9,0.09783980923159097,0.00010191891094791802,0.001846333852526561,4,4,False
10,ga_g010_0007,ts_min[60](abs(ts_min[60](open))),crossover,ts_min[60](vwap)|abs(ts_min[60](open)),,10,1.3578781683090189,-0.16320906742819513,-2.9595532265910003,4,4,False
10,ga_g010_0000,"delay[5](delay[3](sub(returns,vwap)))",crossover,"delay[5](delay[3](vwap))|sub(returns,vwap)",,4,1.2257756352759552,0.12612651892587531,2.1174794961452856,4,5,False
10,ga_g010_0001,ts_min[60](open),crossover+mutate,"abs(scale(ts_std[20](returns)))|ts_std[20](correlation[3](sub(returns,vwap),open))",ts_min,6,1.1897077744949323,-0.15776500075213795,-2.414902524125149,2,2,False
10,ga_g010_0002,abs(ts_min[60](open)),crossover,"abs(ts_std[20](safe_div(open,low)))|ts_min[60](open)",,9,1.1877077744949323,-0.15776500075213795,-2.414902524125149,3,3,False
10,ga_g010_0003,ts_min[60](vwap),mutate,ts_min[60](open),ts_min,9,1.1817162623034432,-0.1570572079420631,-2.3980231501999114,2,2,False
10,ga_g010_0004,"sub(ts_min[60](open),sign(ts_min[5](2)))",crossover,"sub(volume,sign(ts_min[5](2)))|ts_min[60](open)",,9,1.1811200755510283,-0.15776500075213795,-2.414902524125149,4,6,False
10,ga_g010_0017,"sub(returns,low)",mutate,"sub(returns,open)",sub,3,1.1447632743998764,0.12255795839228117,1.8955744149627283,2,3,False
10,ga_g010_0041,"safe_div(low,volume)",crossover,"safe_div(low,safe_div(open,low))|volume",,9,1.144619079276235,-0.1760903602125722,-2.2591647043436383,2,3,False
10,ga_g010_0043,ts_min[10](ts_min[60](open)),crossover,ts_min[10](volume)|ts_min[60](open),,9,1.1377221694054973,-0.16319323412247894,-2.4032721475982823,3,3,False
10,ga_g010_0008,ts_min[3](ts_std[10](returns)),mutate,"ts_min[3](sub(returns,low))",ts_min,10,1.1326953056801643,0.19643481861087364,1.6748547365086057,3,3,False
10,ga_g010_0022,"ts_min[3](sub(returns,low))",crossover,"ts_min[3](abs(scale(open)))|sub(returns,low)",,4,1.1305645485709772,0.11996101831546196,1.8780901441824287,3,4,False
10,ga_g010_0038,ts_std[20](returns),crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,1.128254421997785,0.21079385132562964,1.6466751140639904,2,2,False
10,ga_g010_0012,ts_min[10](ts_min[10](ts_min[60](open))),crossover,ts_min[10](ts_min[60](open))|ts_min[10](ts_min[60](open)),,10,1.1124668731026748,-0.16349772753671815,-2.344827779028517,4,4,False
10,ga_g010_0019,"add(ts_min[60](open),ts_min[30](low))",crossover,"add(low,ts_min[30](low))|ts_min[60](open)",,7,1.09595209144082,-0.15262997286272728,-2.334093004088635,3,5,False
10,ga_g010_0033,ts_min[30](ts_min[60](open)),crossover+mutate,low|ts_min[10](ts_min[60](open)),ts_min,10,1.0906819521963012,-0.16365943537606917,-2.2853334159453476,3,3,False
10,ga_g010_0021,ts_min[10](open),crossover+mutate,"ts_min[60](vwap)|ts_min[10](add(ts_min[60](open),ts_min[20](volume)))",ts_min,10,1.0476507627851512,-0.13256457999934135,-2.1198766271005143,2,2,False
10,ga_g010_0015,"ts_min[5](safe_div(open,safe_div(open,low)))",crossover+mutate,"vwap|ts_min[30](safe_div(open,safe_div(open,low)))",ts_min,10,0.9927964209478722,-0.12944513872404953,-2.0075897808857217,4,6,False
10,ga_g010_0029,abs(ts_min[10](volume)),crossover,abs(ts_min[60](open))|ts_min[10](volume),,10,0.9797649619922352,0.14821796342784935,1.4430368901913528,3,3,False
10,ga_g010_0023,"sub(1,ts_std[20](returns))",crossover,"sub(1,volume)|ts_std[20](returns)",,10,0.9530832508266136,-0.21079385132562964,-1.6466751140639904,3,4,False
10,ga_g010_0044,"safe_div(low,safe_div(open,low))",mutate,"safe_div(open,safe_div(open,low))",safe_div,7,0.9448983400998697,-0.12380955657086494,-1.8962247051915029,3,5,False
10,ga_g010_0037,ts_min[20](abs(volume)),mutate,"ts_min[20](safe_div(open,safe_div(open,low)))",ts_min,9,0.9429833750852414,0.14739123494831427,1.3801398636848923,3,3,False
10,ga_g010_0042,"safe_div(ts_min[20](abs(volume)),safe_div(open,low))",crossover,"safe_div(low,safe_div(open,low))|ts_min[20](abs(volume))",,10,0.9324016002624718,0.14620676615860345,1.3765704295891212,4,7,False
