factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness,monotonicity_score,top_bottom_spread
ga_g000_0024,0.09876324045927785,0.07848760593448731,1.2583291244953296,0.0709708021485389,0.11032383941610764,0.643295252632197,0.9144144144144144,amount,amount,1,1,0.9979032132142179,random_init,,,0,0,0.5413657513960769,0.5,0.029066415481541735
ga_g000_0015,0.08459862300560081,0.0827460515607632,1.0223886386104744,0.07107720517319949,0.11026823994971878,0.6445845622058535,0.8288288288288288,rank(amount),rank(amount),2,2,0.9979032132142179,random_init,,,0,0,0.5228683737872384,0.5,0.029066415481541735
ga_g000_0012,0.04557748135144743,0.062222240416697494,0.7324950218156496,0.04259314962908957,0.07768586816174816,0.5482741023168749,0.7612612612612613,log_abs(delta[10](low)),log_abs(delta[10](low)),3,3,0.9685102776011867,random_init,,,0,0,0.3952058076793191,0.0,0.016872305894704162
ga_g000_0003,0.02933092945856667,0.07280075734634206,0.4028931913307964,0.020491798197250794,0.09347914501785923,0.21921251198153158,0.6531531531531531,ts_rank[3](log_abs(low)),ts_rank[3](log_abs(low)),3,3,0.9916998472022396,random_init,,,0,0,0.2783031214970224,0.5,0.014456289390180663
ga_g000_0006,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,0,0.247824115416251,0.0,0.013106082271903102
ga_g000_0030,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,zscore_cs(returns),zscore_cs(returns),2,2,0.9947937230233881,random_init,,,0,0,0.245824115416251,0.0,0.013106082271903102
ga_g000_0043,0.03783167916793851,0.10220397897336242,0.37015857452867507,0.024491226020420996,0.1367510033296726,0.17909357462905592,0.7027027027027027,rank(returns),rank(returns),2,2,0.9947937230233881,random_init,,,0,0,0.22523848670141225,0.0,0.013069380747171885
ga_g000_0023,0.022936515772667584,0.05627951027706526,0.4075464704605747,0.009500767558410976,0.07223327354629576,0.13152896292761454,0.6441441441441441,"delta[10](covariance[3](vwap,open))","delta[10](covariance[3](vwap,open))",4,3,0.9623024503407278,random_init,,,0,0,0.18106539691093612,0.0,0.007028079907928253
ga_g000_0016,-0.016028191405340852,0.05178649345149598,-0.3095052461961554,-0.015856334573511325,0.06482432262077575,-0.24460470904218098,0.4099099099099099,"ts_std[20](correlation[3](demean(low),open))","ts_std[20](correlation[3](demean(low),open))",5,4,0.9331414996486767,random_init,,,0,0,0.17353100154448595,0.0,-0.00490860493861435
ga_g000_0002,0.01753609727914443,0.0633421890696963,0.2768470357071054,0.004818161183188103,0.07176026757717092,0.0671424640105565,0.6081081081081081,ts_rank[5](volume),ts_rank[5](volume),2,2,0.9855277099296239,random_init,,,0,0,0.14369175398471573,0.0,0.003547519567819915
ga_g001_0045,0.0877266960949905,0.043190369274767944,2.031163372021478,0.12034824216791487,0.06439765627825624,1.8688295370238537,0.9819819819819819,"sub(returns,open)","sub(returns,open)",3,2,0.9947937230233881,random_inject,,,1,1,1.0877540341074337,0.5,0.034305668562437525
ga_g001_0000,-0.10914813734825048,0.041122117558104535,-2.6542440863855528,-0.13916267742658353,0.062360614761976345,-2.2315796269448636,0.0,ts_min[20](open),ts_min[20](open),2,2,0.9397753761390123,random_init,,,0,1,1.0578950051743747,0.5,-0.04179265955073401
ga_g001_0030,-0.09576954945443578,0.04067998698407456,-2.354217799822004,-0.12611791351457824,0.0599164164349242,-2.104897472490801,0.0045045045045045045,delay[5](delay[3](vwap)),delay[5](delay[3](vwap)),3,3,0.9759137194543892,crossover+mutate,ts_std[10](rank(returns))|ts_rank[3](log_abs(low)),delay,1,1,1.0424649464863855,1.0,-0.0372242161684891
ga_g001_0001,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,volume,volume,1,1,0.9979032132142179,random_init,,,0,1,1.0411219288383855,1.0,0.05272341290185362
ga_g001_0002,0.13093498942290674,0.06799130282260857,1.9257608545098808,0.12360802731883971,0.07997682847919141,1.5455480002060895,0.9234234234234234,ts_std[10](rank(returns)),ts_std[10](rank(returns)),3,3,0.9671495968146686,random_init,,,0,1,1.0109206891187215,1.0,0.04408663586121478
ga_g001_0003,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,ts_min[3](vwap),ts_min[3](vwap),2,2,0.9916998472022396,random_init,,,0,1,0.9106832019064812,0.5,-0.035411421573072185
ga_g001_0004,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,low,low,1,1,0.9979032132142179,random_init,,,0,1,0.9015128347171861,0.5,-0.03484343667061848
ga_g001_0042,-0.08675599444631586,0.043055959494635324,-2.014959031562761,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,abs(scale(open)),abs(scale(open)),3,3,0.9979032132142179,random_inject,,,1,1,0.8871708350246968,0.5,-0.03412999309410818
ga_g001_0009,-0.09176020874292441,0.04665852209206969,-1.9666334171891917,-0.13344576696733873,0.08248725538955823,-1.6177743620771647,0.04954954954954955,"ts_std[20](correlation[3](open,open))","ts_std[20](correlation[3](open,open))",4,3,0.9331414996486767,crossover,"ts_std[20](correlation[3](demean(low),open))|open",,1,1,0.8775631306791124,1.0,-0.03854409802646212
ga_g001_0022,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,1,0.8733600640787642,0.5,-0.03344351589410963
ga_g001_0041,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,1,0.8711750645093511,0.5,-0.03333910643683144
ga_g001_0026,0.10381926914809324,0.06663063975425858,1.558131056988055,0.12241792212575403,0.09316593615160253,1.313977266611176,0.6801801801801802,"covariance[60](log_abs(scale(amount)),volume)","covariance[60](log_abs(scale(amount)),volume)",5,4,0.8194778108653705,crossover,"covariance[60](log_abs(scale(amount)),rank(low))|volume",,1,1,0.863771760806253,1.0,0.041756041745927175
ga_g001_0013,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,1,0.8529203503462218,0.5,-0.032277947602253984
ga_g001_0018,0.09514651031214444,0.06998287786639398,1.3595684146312326,0.09043892063443353,0.09177586355130897,0.9854325215242676,0.7837837837837838,"rank(covariance[30](high,scale(volume)))","rank(covariance[30](high,scale(volume)))",5,4,0.9095303420662272,random_init,,,0,1,0.668361519278868,0.5,0.030829201377810034
ga_g001_0033,0.09447462175881449,0.06549399688434258,1.4424928429035944,0.08342041423157666,0.10303127704932245,0.809661072061081,0.7792792792792793,ts_rank[30](log_abs(low)),ts_rank[30](log_abs(low)),3,3,0.9095303420662272,crossover+mutate,rank(amount)|ts_rank[3](log_abs(low)),ts_rank,1,1,0.6522684291355256,1.0,0.03287599228196972
ga_g001_0007,0.07785152441952929,0.08069482838748097,0.9647647312130254,0.08011062481964144,0.10221746336504509,0.7837273806487021,0.7477477477477478,"covariance[30](amount,close)","covariance[30](amount,close)",3,2,0.9095303420662272,random_init,,,0,1,0.6196197660323474,1.0,0.02876939423025801
ga_g001_0020,0.07785152441952929,0.08069482838748097,0.9647647312130254,0.08011062481964144,0.10221746336504509,0.7837273806487021,0.7477477477477478,"zscore_cs(covariance[30](amount,close))","zscore_cs(covariance[30](amount,close))",4,3,0.9095303420662272,crossover,"zscore_cs(returns)|covariance[30](amount,close)",,1,1,0.6176197660323474,1.0,0.02876939423025801
ga_g001_0006,0.06596917010440755,0.0555373057460445,1.1878352616899504,0.06350798715509315,0.08511306454781103,0.7461602691960229,0.6531531531531531,"covariance[60](log_abs(scale(amount)),close)","covariance[60](log_abs(scale(amount)),close)",5,4,0.8194778108653705,crossover,"covariance[60](log_abs(scale(amount)),rank(low))|close",,1,1,0.5660655466741277,1.0,0.023378164592765857
ga_g001_0025,0.08459862300560081,0.0827460515607632,1.0223886386104744,0.07107720517319949,0.11026823994971878,0.6445845622058535,0.8288288288288288,rank(amount),rank(amount),2,2,0.9979032132142179,random_init,,,0,1,0.5236790119232568,0.5,0.029066415481541735
ga_g001_0010,0.04557748135144743,0.062222240416697494,0.7324950218156496,0.04259314962908957,0.07768586816174816,0.5482741023168749,0.7612612612612613,log_abs(delta[10](low)),log_abs(delta[10](low)),3,3,0.9685102776011867,random_init,,,0,1,0.39514619455561584,0.0,0.016872305894704162
ga_g001_0011,0.045922070209479665,0.07594217312738472,0.6046978683695343,0.03058162360239083,0.10322121225445267,0.29627266464380847,0.7072072072072072,ts_rank[5](close),ts_rank[5](close),2,2,0.9855277099296239,crossover,ts_rank[5](volume)|close,,1,1,0.3301239551732526,0.5,0.016265563754386023
ga_g001_0027,0.02933092945856667,0.07280075734634206,0.4028931913307964,0.020491798197250794,0.09347914501785923,0.21921251198153158,0.6531531531531531,ts_rank[3](log_abs(low)),ts_rank[3](log_abs(low)),3,3,0.9916998472022396,random_init,,,0,1,0.2781641980287734,0.5,0.014456289390180663
ga_g001_0021,-0.026117054894484338,0.0571087297712544,-0.4573215863685752,-0.030719955956686678,0.07546081712360483,-0.40709810902746235,0.3153153153153153,"ts_std[20](correlation[3](demean(open),open))","ts_std[20](correlation[3](demean(open),open))",5,4,0.9331414996486767,crossover,"ts_std[20](correlation[3](demean(low),open))|open",,1,1,0.2780534943903378,0.5,-0.00759354231919826
ga_g001_0012,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,1,0.2502081890583572,0.0,0.013106082271903102
ga_g001_0028,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,zscore_cs(returns),zscore_cs(returns),2,2,0.9947937230233881,random_init,,,0,1,0.24820818905835718,0.0,0.013106082271903102
ga_g001_0023,-0.01947901583487459,0.04627234207187876,-0.42096455382820647,-0.016838668708546143,0.051726030895281765,-0.3255356813020443,0.32882882882882886,"ts_std[10](correlation[3](demean(low),open))","ts_std[10](correlation[3](demean(low),open))",5,4,0.9638058910786184,mutate,"ts_std[20](correlation[3](demean(low),open))",ts_std,1,1,0.2420180109692029,0.5,-0.0045546660407542044
ga_g001_0019,0.022936515772667584,0.05627951027706526,0.4075464704605747,0.009500767558410976,0.07223327354629576,0.13152896292761454,0.6441441441441441,"delta[10](covariance[3](vwap,open))","delta[10](covariance[3](vwap,open))",4,3,0.9623024503407278,random_init,,,0,1,0.1811838995587985,0.0,0.007028079907928253
ga_g001_0014,-0.016028191405340852,0.05178649345149598,-0.3095052461961554,-0.015856334573511325,0.06482432262077575,-0.24460470904218098,0.4099099099099099,"ts_std[20](correlation[3](demean(low),open))","ts_std[20](correlation[3](demean(low),open))",5,4,0.9331414996486767,random_init,,,0,1,0.1718451289052244,0.0,-0.00490860493861435
ga_g001_0032,0.01753609727914443,0.0633421890696963,0.2768470357071054,0.004818161183188103,0.07176026757717092,0.0671424640105565,0.6081081081081081,ts_rank[5](volume),ts_rank[5](volume),2,2,0.9855277099296239,random_init,,,0,1,0.1447519879058288,0.0,0.003547519567819915
ga_g001_0008,0.00015767715941272356,0.03609464197855321,0.004368436719954516,0.0009374946785954394,0.03977445071241251,0.023570273424363675,0.4099099099099099,"ts_std[20](correlation[3](demean(amount),open))","ts_std[20](correlation[3](demean(amount),open))",5,4,0.9331414996486767,crossover,"ts_std[20](correlation[3](demean(low),open))|amount",,1,1,0.08157279399804288,0.0,0.0003312606868187684
ga_g002_0008,0.19054511356285989,0.090207338089446,2.1123016996014554,0.21079385132562964,0.12801180361886377,1.6466751140639904,0.8828828828828829,ts_std[20](returns),ts_std[20](returns),2,2,0.9367417271723492,crossover,"ts_std[20](correlation[3](demean(open),open))|returns",,2,2,1.1319134925504133,1.0,0.06621463819348469
ga_g002_0007,0.11740440451701681,0.04901134934001789,2.3954534224822046,0.1489775080290814,0.0758338001179751,1.9645264749665217,0.8693693693693694,"sub(zscore_cs(covariance[30](amount,close)),open)","sub(zscore_cs(covariance[30](amount,close)),open)",6,4,0.9095303420662272,crossover,"sub(returns,open)|zscore_cs(covariance[30](amount,close))",,2,2,1.1248962357140113,0.5,0.0461344459012413
ga_g002_0000,0.0877266960949905,0.043190369274767944,2.031163372021478,0.12034824216791487,0.06439765627825624,1.8688295370238537,0.9819819819819819,"sub(returns,open)","sub(returns,open)",3,2,0.9947937230233881,random_inject,,,1,2,1.0832460420777552,0.5,0.034305668562437525
ga_g002_0001,-0.10914813734825048,0.041122117558104535,-2.6542440863855528,-0.13916267742658353,0.062360614761976345,-2.2315796269448636,0.0,ts_min[20](open),ts_min[20](open),2,2,0.9397753761390123,random_init,,,0,2,1.053503487098601,0.5,-0.04179265955073401
ga_g002_0003,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,volume,volume,1,1,0.9979032132142179,random_init,,,0,2,1.0427031839889789,1.0,0.05272341290185362
ga_g002_0002,-0.09576954945443578,0.04067998698407456,-2.354217799822004,-0.12611791351457824,0.0599164164349242,-2.104897472490801,0.0045045045045045045,delay[5](delay[3](vwap)),delay[5](delay[3](vwap)),3,3,0.9759137194543892,crossover+mutate,ts_std[10](rank(returns))|ts_rank[3](log_abs(low)),delay,1,2,1.03812197149961,1.0,-0.0372242161684891
ga_g002_0004,0.13093498942290674,0.06799130282260857,1.9257608545098808,0.12360802731883971,0.07997682847919141,1.5455480002060895,0.9234234234234234,ts_std[10](rank(returns)),ts_std[10](rank(returns)),3,3,0.9671495968146686,random_init,,,0,2,1.0109407842197973,1.0,0.04408663586121478
ga_g002_0025,-0.09186755973777068,0.04271726064788487,-2.15059576256605,-0.1236111699707432,0.06353527943112364,-1.945551685260875,0.0045045045045045045,ts_min[3](abs(scale(open))),ts_min[3](abs(scale(open))),4,4,0.9916998472022396,crossover,ts_min[3](vwap)|abs(scale(open)),,2,2,0.9697909508036773,1.0,-0.03565199518688775
ga_g002_0013,-0.09075337251042971,0.043077519931872456,-2.1067455288502472,-0.12333564612553906,0.06456027218180412,-1.9103953864726797,0.0045045045045045045,ts_min[3](close),ts_min[3](close),2,2,0.9916998472022396,crossover,ts_min[3](vwap)|close,,2,2,0.9094768694623256,0.5,-0.03551731349222506
ga_g002_0018,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,ts_min[3](vwap),ts_min[3](vwap),2,2,0.9916998472022396,random_init,,,0,2,0.906207454976506,0.5,-0.035411421573072185
ga_g002_0037,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,low,low,1,1,0.9979032132142179,random_init,,,0,2,0.8969527231088237,0.5,-0.03484343667061848
ga_g002_0024,-0.09598782177800988,0.0445005468230354,-2.1570031972803188,-0.1194947887780222,0.06443343585282929,-1.8545462801480446,0.018018018018018018,rank(open),rank(open),2,2,0.9979032132142179,crossover+mutate,log_abs(delta[10](low))|close,rank,2,2,0.8876470054716847,0.5,-0.03412999309410818
ga_g002_0027,-0.08675599444631586,0.043055959494635324,-2.014959031562761,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,abs(scale(open)),abs(scale(open)),3,3,0.9979032132142179,random_inject,,,1,2,0.8826047996812296,0.5,-0.03412999309410818
ga_g002_0015,-0.09176020874292441,0.04665852209206969,-1.9666334171891917,-0.13344576696733873,0.08248725538955823,-1.6177743620771647,0.04954954954954955,"ts_std[20](correlation[3](open,open))","ts_std[20](correlation[3](open,open))",4,3,0.9331414996486767,crossover,"ts_std[20](correlation[3](demean(low),open))|open",,1,2,0.877241921530356,1.0,-0.03854409802646212
ga_g002_0026,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,2,0.8687076148593346,0.5,-0.03344351589410963
ga_g002_0009,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,2,0.866552276095937,0.5,-0.03333910643683144
ga_g002_0019,-0.06425081818681853,0.040831292543995035,-1.5735680695777474,-0.10091819701978372,0.06038284481258398,-1.6713057712503145,0.04504504504504504,"ts_std[20](ts_std[20](correlation[3](open,open)))","ts_std[20](ts_std[20](correlation[3](open,open)))",5,4,0.8753237193428579,crossover,"ts_std[20](correlation[3](open,open))|ts_std[20](correlation[3](open,open))",,2,2,0.8643487549990333,1.0,-0.026450061633344762
ga_g002_0010,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,2,0.8482216792298366,0.5,-0.032277947602253984
ga_g002_0006,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,abs(scale(high)),abs(scale(high)),3,3,0.9979032132142179,crossover+mutate,abs(scale(open))|vwap,abs,2,2,0.8442216792298366,0.5,-0.032277947602253984
ga_g002_0032,-0.05733839763606728,0.0394352489739815,-1.453988478021221,-0.07861430923883057,0.05579981123265399,-1.40886335459188,0.0990990990990991,sign(zscore_cs(close)),sign(zscore_cs(close)),3,3,0.9979032132142179,mutate,"sub(returns,open)",sign,2,2,0.7352537307509825,1.0,-0.014183716370351693
ga_g002_0039,0.09932802843751619,0.07386082253735061,1.3447999226827874,0.11529075938210845,0.11304455679573772,1.0198700640706606,0.6666666666666666,"covariance[60](log_abs(scale(vwap)),close)","covariance[60](log_abs(scale(vwap)),close)",5,4,0.8194778108653705,crossover,"covariance[60](log_abs(scale(amount)),close)|vwap",,2,2,0.7292589726139704,1.0,0.036669410316384876
ga_g002_0042,0.0755948862850964,0.06790570880670327,1.113233152462641,0.09173284114377442,0.10378196244504599,0.8838996583086223,0.8108108108108109,"covariance[20](zscore_cs(low),low)","covariance[20](zscore_cs(low),low)",4,3,0.9397753761390123,random_inject,,,2,2,0.6291652687703424,0.5,0.030633401282502054
ga_g002_0014,0.07785152441952929,0.08069482838748097,0.9647647312130254,0.08011062481964144,0.10221746336504509,0.7837273806487021,0.7477477477477478,"zscore_cs(covariance[30](amount,close))","zscore_cs(covariance[30](amount,close))",4,3,0.9095303420662272,crossover,"zscore_cs(returns)|covariance[30](amount,close)",,1,2,0.6181152393835614,1.0,0.02876939423025801
ga_g002_0036,0.06596917010440755,0.0555373057460445,1.1878352616899504,0.06350798715509315,0.08511306454781103,0.7461602691960229,0.6531531531531531,"covariance[60](log_abs(scale(amount)),close)","covariance[60](log_abs(scale(amount)),close)",5,4,0.8194778108653705,crossover,"covariance[60](log_abs(scale(amount)),rank(low))|close",,1,2,0.5648497081287658,1.0,0.023378164592765857
ga_g002_0046,0.09876324045927785,0.07848760593448731,1.2583291244953296,0.0709708021485389,0.11032383941610764,0.643295252632197,0.9144144144144144,amount,amount,1,1,0.9979032132142179,random_init,,,0,2,0.5427751064637949,0.5,0.029066415481541735
ga_g002_0033,-0.04545786372230165,0.08268678337946374,-0.5497597302060689,-0.07502142371605705,0.11457382800366375,-0.6547867433883598,0.2747747747747748,ts_min[3](returns),ts_min[3](returns),2,2,0.9886104326295715,mutate,ts_min[3](vwap),ts_min,2,2,0.4311323720100491,0.5,-0.018233951885694905
ga_g002_0031,0.06206433211106728,0.06778941269976885,0.9155460954639442,0.03786583362958059,0.09335780941085745,0.4055989945408554,0.7162162162162162,ts_rank[30](log_abs(rank(amount))),ts_rank[30](log_abs(rank(amount))),4,4,0.9095303420662272,crossover,ts_rank[30](log_abs(low))|rank(amount),,2,2,0.43082507967566624,1.0,0.020363281996299554
ga_g002_0021,0.04557748135144743,0.062222240416697494,0.7324950218156496,0.04259314962908957,0.07768586816174816,0.5482741023168749,0.7612612612612613,log_abs(delta[10](low)),log_abs(delta[10](low)),3,3,0.9685102776011867,random_init,,,0,2,0.3933362188844674,0.0,0.016872305894704162
ga_g002_0023,0.05946718929515513,0.0655681174226795,0.9069528245230036,0.03832436475058279,0.0914020944465852,0.4192941636909568,0.7882882882882883,ts_std[5](low),ts_std[5](low),2,2,0.9855277099296239,mutate,high,ts_std,2,2,0.388227819126047,0.5,0.01637350074318686
ga_g002_0049,0.058543351303034584,0.06486210378565195,0.902581752459051,0.037155765698881175,0.09227977638514025,0.4026425632395046,0.7927927927927928,ts_std[5](open),ts_std[5](open),2,2,0.9855277099296239,random_inject,,,2,2,0.3810281951037748,0.5,0.016871900702565584
ga_g002_0017,0.045922070209479665,0.07594217312738472,0.6046978683695343,0.03058162360239083,0.10322121225445267,0.29627266464380847,0.7072072072072072,ts_rank[5](close),ts_rank[5](close),2,2,0.9855277099296239,crossover,ts_rank[5](volume)|close,,1,2,0.3320325586616902,0.5,0.016265563754386023
ga_g002_0035,0.012353053292348202,0.040601628736815644,0.30425019085864985,-0.014954757932207694,0.0403289677363687,-0.3708192589993192,0.5495495495495496,"abs(zscore_cs(covariance[30](amount,close)))","abs(zscore_cs(covariance[30](amount,close)))",5,4,0.9095303420662272,crossover,"abs(scale(open))|zscore_cs(covariance[30](amount,close))",,2,2,0.30845633117538995,0.5,-0.0006331201996801761
ga_g002_0034,0.006984027228213356,0.038815289352781036,0.17992979943386572,-0.015047140580605717,0.04009987472130966,-0.37524158579501615,0.5135135135135135,"log_abs(zscore_cs(covariance[30](amount,close)))","log_abs(zscore_cs(covariance[30](amount,close)))",5,4,0.9095303420662272,crossover,"log_abs(delta[10](low))|zscore_cs(covariance[30](amount,close))",,2,2,0.3039016379859776,0.5,-0.0006331201996801761
ga_g002_0028,0.02933092945856667,0.07280075734634206,0.4028931913307964,0.020491798197250794,0.09347914501785923,0.21921251198153158,0.6531531531531531,ts_rank[3](low),ts_rank[3](low),2,2,0.9916998472022396,mutate,ts_min[3](vwap),ts_rank,2,2,0.28064682841792443,0.5,0.014456289390180663
ga_g002_0011,0.02933092945856667,0.07280075734634206,0.4028931913307964,0.020491798197250794,0.09347914501785923,0.21921251198153158,0.6531531531531531,zscore_cs(ts_rank[3](log_abs(low))),zscore_cs(ts_rank[3](log_abs(low))),4,4,0.9916998472022396,crossover,zscore_cs(returns)|ts_rank[3](log_abs(low)),,2,2,0.27664682841792443,0.5,0.014456289390180663
ga_g002_0020,0.02964526496264901,0.06788824263159916,0.4366774542025097,0.02583526125069316,0.09523662849061161,0.2712744209885589,0.6531531531531531,delay[5](ts_rank[5](close)),delay[5](ts_rank[5](close)),3,3,0.9718450608402761,crossover,delay[5](delay[3](vwap))|ts_rank[5](close),,2,2,0.257388784968085,0.0,0.009605638488276141
ga_g002_0038,-0.018704353769668416,0.05061363665497621,-0.3695516664248517,-0.023943600512210898,0.06680028315378762,-0.3584356140689993,0.2927927927927928,ts_std[10](ts_rank[30](log_abs(low))),ts_std[10](ts_rank[30](log_abs(low))),4,4,0.8824081819297127,crossover,ts_std[10](rank(returns))|ts_rank[30](log_abs(low)),,2,2,0.21614749063044528,0.0,-0.00848239289899641
ga_g002_0016,0.009426572357488927,0.06046932847361385,0.15589014456481465,-0.0017301476575182135,0.08245325067337843,-0.020983377166921377,0.4144144144144144,"ts_std[60](correlation[3](demean(open),open))","ts_std[60](correlation[3](demean(open),open))",5,4,0.8119449928062367,mutate,"ts_std[20](correlation[3](demean(open),open))",ts_std,2,2,0.11111313623684502,0.5,0.0038082035046612672
