datetime,ga_final_0000,ga_final_0001,ga_final_0002,ga_final_0003,ga_final_0004,ga_final_0005,ga_final_0006,ga_final_0007,ga_final_0008,ga_final_0009,ga_final_0010,ga_final_0011,ga_final_0012,ga_final_0013,ga_final_0014,ga_final_0015,ga_final_0016,ga_final_0017,ga_final_0018,ga_final_0019,ga_final_0020,ga_final_0021,ga_final_0022,ga_final_0023,ga_final_0024,ga_final_0025,ga_final_0026,ga_final_0027,ga_final_0028,ga_final_0029,ga_final_0030,ga_final_0031,ga_final_0032,ga_final_0033,ga_final_0034,ga_final_0035,ga_final_0036,ga_final_0037,ga_final_0038,ga_final_0039,ga_final_0040,ga_final_0041,ga_final_0042,ga_final_0043,ga_final_0044,ga_final_0045,ga_final_0046,ga_final_0047,ga_final_0048,ga_final_0049
2024-11-27,,,,,,,,0.12370396190416513,,,,,,,,,,,,0.1298350472414234,-0.1659263051019577,,,,,,0.12753866774354533,0.1979013258242548,,,,,,,,,0.1262353744028135,,,,,,,0.12485418593454412,0.12602349638827764,,,0.1331728959796432,-0.12352497800499986,
2024-11-28,,,,,,,,0.09226275609245832,,,,,,,,,,,,0.0876853866692474,-0.1637500709809604,,,,,,0.08731462411353433,0.2207699421847926,,,,,,,,,0.08749204833848222,,,,,,,0.08591259290370377,0.0852104850359306,-0.11494280927411152,-0.11482611193572405,0.16405435008214783,-0.09650985426093485,
2024-11-29,,,,,,,,0.12690149599571718,,,,,,,,,,,,0.11457217301221534,-0.18239891604042238,,,,0.2325351233543963,,0.11113143585589888,0.19827684551865213,0.2325351233543963,,,0.23253500491534904,,,,,0.11316486439224419,,,,,,,0.11038856451423727,0.11099040000176512,-0.1377883448355451,-0.13771214255235853,0.164278367172068,-0.12596675323111878,
2024-12-02,,,,,,,,0.12923347356317835,,,,,,,,,,,,0.11608180058312165,-0.1967856502816585,,,,0.20970569114892737,,0.11421431468910892,0.15796176575585044,0.20970569114892737,,,0.20970565061261043,,,,,0.116923379279436,,,,,,,0.11298581021057875,0.11149795421764726,-0.14381779933028663,-0.1437202874624564,0.1763252679038877,-0.12652962251219968,
2024-12-03,,,,,,,,0.12122832627830761,,,,,,,,,,,,0.10946297957489137,-0.17077618483136509,,,,0.2157849777156212,,0.10981479261075013,0.15885594573329162,0.2157849777156212,,,0.21578862540122082,,,,,0.10691495749195075,,,,,,,0.10853622572338702,0.10711449295050694,-0.1387548659466136,-0.13856438497095414,0.147216519265816,-0.1211673668541583,
2024-12-04,,,,,,,,0.09575629632504205,,,,,,,,,,,,0.08755688791912558,-0.16291063569720243,,,,0.23592397635023976,,0.08589363726824997,0.15660003472809828,0.23592397635023976,,,0.23592893601159876,,,,,0.08579574167202836,,,,,,,0.08441302811634006,0.0832936959819086,-0.11559592219597493,-0.11539506504069816,0.15941649551596604,-0.09322028368463278,
2024-12-05,,,,,,,,0.06498585118524908,,0.07987225528573824,,,,,,,,,,0.05643559409639168,-0.10983002921491196,,,,0.1502445254614807,,0.05256923184007679,0.1135153378708736,0.1502445254614807,,,0.15024447625706072,,,,,0.05658468600098317,,,,,,,0.05158368044401815,0.05257078094651454,-0.08033855927147149,-0.08019299726415852,0.10934354327736075,-0.06448167291146165,
2024-12-06,,,,,,,,0.08843237165434784,,0.10974497142306908,,,,,,,,,,0.07194021095816175,-0.18461821298714232,,,,0.2205090163643092,,0.07124141605157669,0.22004228170076195,0.2205090163643092,,,0.22050856231562768,,,,,0.06738299511336053,,,,,,,0.06989276832139976,0.06744534573941892,-0.10781055288646035,-0.1076623079900802,0.18820318601430314,-0.08627993785921885,0.1818247702462699
2024-12-09,,,,,,,,0.054520619934357396,,0.07152014098778146,,,,,,,,,,0.033735390129444605,-0.1878828896024023,,,,0.28681329936541256,,0.03050910768159523,0.286919609284812,0.28681329936541256,,,0.2868125116980749,,,,,0.027861953893643345,,,,,,,0.02761118613824353,0.028964020930385703,-0.07063393849652107,-0.0704454013821391,0.22406381018911936,-0.05273499944061972,0.25802512051805226
2024-12-10,,,,,,,,0.08221726665996339,,0.10093857761623956,,,,,,,,,,0.07192646812047616,-0.09834373236707594,,,,0.113976286272326,,0.06890213732015636,0.1632285702306834,0.113976286272326,,,0.11398093824610793,,,,,0.07056439380346362,,,,,,,0.06801646546949007,0.06949358608701388,-0.09691461862654865,-0.09680241679664506,0.08839813449171961,-0.0800014803597687,0.10787834534686656
2024-12-11,,,,,,,,0.060400011867021146,,0.07918652055602697,,,,,,,,,,0.05782565952555134,-0.13585800979565515,,,,0.13953910028141495,,0.05450692212482364,0.1606662474947151,0.13953910028141495,,,0.13953950509067076,,,,,0.058551109915773995,,,,,,,0.05393531851898291,0.05104833816864649,-0.07883185715189729,-0.07870309624665527,0.13862816373655854,-0.061035126832655426,0.12464957024850977
2024-12-12,,,,,,,,0.09338360391688155,,0.10517634647771155,,,,,,,,,,0.07051586372995094,-0.1529434583154571,,,,0.1762794199329286,,0.07033147397532064,0.18140603508075592,0.1762794199329286,,,0.17627606997121847,0.07085902654738306,,,,0.06655613160189593,,-0.11422822559888159,-0.10770402085090121,-0.10551935711915116,-0.110680953233194,,0.0697941508966556,0.06438640173882468,-0.10802051108593082,-0.10792563987707743,0.14420862926231798,-0.09109868728972743,0.12236184077003859
2024-12-13,,,,,,,,0.10794295703593826,,0.10834141365390199,,,,,,,,,,0.09242338945711816,-0.11405533590920919,,,,0.0636040379409499,,0.09344159034268061,0.1031535870095505,0.0636040379409499,,,0.0636052861617371,0.07776601327818487,,,,0.09432976245703703,,-0.11106135750124996,-0.11005159719633512,-0.10894438632920217,-0.11083892583406064,,0.09204090575549548,0.08895043679994205,-0.11406455107022503,-0.11405731359204473,0.08797098025829671,-0.10802437011264353,0.040469707506979403
2024-12-16,,,,,,,,0.0110586863438435,,-0.009319568903781075,,,,,,,,,,0.0065322228820209795,-0.02767749754642519,,,,0.04788841177221459,,0.00519768433362616,0.03600748100115381,0.04788841177221459,,,0.047921824052266304,0.013975214941588399,,,,0.002773746238410351,,-0.011881480048414573,-0.0012822625008601929,-0.0039813668283702796,-0.006779682054053773,-0.0038293979563062976,0.004896174934311423,0.0049531091747064835,-0.006161618913454772,-0.0061178091721541955,0.04100302427209292,-0.01046887118081368,0.06760822782008956
2024-12-17,,,,,,,,0.06358160235406514,,0.04823012825118818,,,,,,,,,,0.06294933971084492,-0.16554598339910273,,,,0.166626586174125,,0.05710678345272505,0.16230725929428777,0.166626586174125,,,0.16662966962542958,0.08540391340430922,,,,0.060839896981959664,,-0.08749515958997765,-0.06883169990273541,-0.06612053165223594,-0.07713953440707456,-0.07277713950068697,0.05699788071760571,0.05831054197138332,-0.07148300456955788,-0.07153685739219003,0.18216905551254237,-0.05963218081217553,0.22451226262876214
2024-12-18,,,,,,,,0.11576590453137721,,0.11283587382265067,,,,,,,,,,0.12484806089284192,-0.17792381335298674,,,,0.1745683794807676,,0.11582847335819933,0.15474072611553047,0.1745683794807676,,,0.17456847102716086,0.13546447675876327,,,,0.12257747989196761,,-0.14533184077413314,-0.12991142727858507,-0.12862599273362976,-0.13674493668444324,-0.1340866545541949,0.11434916237433375,0.11842298618786401,-0.13202929471294358,-0.13196309955031701,0.15762098857338952,-0.1162531989846881,0.20431388388103489
2024-12-19,,,,,,,,0.11417216772762241,,0.12490628210228888,,,,,,,,,,0.10976891918520687,-0.1870195971541587,,,,0.21959953944649066,,0.10932647225918783,0.18101963848936994,0.21959953944649066,,,0.2195978215662628,0.14720471142487832,,,,0.11251444693172917,,-0.13963018510792116,-0.12711212482179826,-0.12704601866570453,-0.1333216372178885,-0.1312446713853983,0.10880435849512007,0.10548923362227913,-0.1262140738382718,-0.1261275699197924,0.17593707465717,-0.11331925907276112,0.19500092497032043
2024-12-20,,,,,,,,0.04108782560307003,,0.02699808416162372,,,,,,,,,,0.02513402585149839,-0.07722396466096802,,,,-0.054970360153493464,,0.02460354517853889,-0.06678533306118768,-0.054970360153493464,,,-0.05496956921647358,0.028660842450205067,,,,0.024723514147362315,,-0.024460011492132002,-0.02819805221828148,-0.032142330186031444,-0.02706643921129731,-0.028092681539494572,0.025157548650638677,0.020992096910293107,-0.034102223277545356,-0.034048461838538296,0.07851856114190103,-0.04153584884935662,-0.08470564819137569
2024-12-23,,,,,,,,0.12660873180001048,0.13839080490940459,0.13161477282517092,,,,,,,,,,0.1063787640311737,-0.12831368462414663,,,,0.05420980819267125,,0.11018145527112232,0.0732997671050039,0.05420980819267125,,,0.05420958777905161,0.11989217608172267,,,,0.11146830200497966,,-0.1239386039400233,-0.12872141904382048,-0.12894980337089937,-0.1281075743453183,-0.12682141970199773,0.11049927157127376,0.10511904784145712,-0.13086953622259306,-0.13077383041371354,0.11143593959772717,-0.12687620462489246,0.03426920594765726
2024-12-24,,,,,,,,0.13740056353350502,0.14771164136040735,0.15032761466135386,,,,,,,,,,0.12203592706078897,-0.12202902889570426,,,,0.09708019553851617,,0.12487698311523385,0.10313485947354518,0.09708019553851617,,,0.09707949675951066,0.14511404582072573,,,,0.12159887948242595,,-0.1393391091302421,-0.14194447203500088,-0.14240664076834264,-0.14205518393774058,-0.13945925151938188,0.12456568308850428,0.11950739353826496,-0.1399419744438218,-0.13997070220395422,0.08752200663464017,-0.13754967537305282,0.06241673391354842
2024-12-25,,,,,,,,0.20783033072287765,0.24964998218041382,0.24034444080876605,,,,,,,,,,0.21800364208532164,-0.3034266731026752,,,,0.37081449057733845,,0.2048138427913884,0.3703466342982967,0.37081449057733845,,,0.37081339103598115,0.2627622924189618,,,,0.2095588894089753,,-0.2612005274909833,-0.24923316674106546,-0.24380308554871816,-0.2562756420981858,-0.25400872449716183,0.20148559083111595,0.2116519565870574,-0.24002037075871335,-0.24002452450876804,0.2699104685730567,-0.20516990422320958,0.2976236980672802
2024-12-26,,,,,,,,0.13616611754360092,0.17834583174485324,0.16886226314044364,,,,,,,,,,0.16304170687453884,-0.1599449916901953,,,,0.28049544297886136,,0.15675414891718628,0.26651205779703624,0.28049544297886136,,,0.2804945795327983,0.2081156500024452,,,,0.16332638307308758,,-0.18370660809745432,-0.1782725588727677,-0.17337153689802173,-0.18160440699014335,-0.182819477030196,0.15459611927074632,0.15914299991461195,-0.1725921779940672,-0.172583230803114,0.11994301854107253,-0.1344411491846093,0.23048017378158964
2024-12-27,,,,,,,,0.05785573469835897,0.09182128610799696,0.0814545994785137,,,,,,,,,,0.04383304623495964,-0.16503961700358122,,,,0.20372412436411513,,0.04561596110125375,0.1806492588637598,0.20372412436411513,,,0.20372421776817404,0.07937426894004647,,,,0.04008557305589946,,-0.09241000363279182,-0.08512080044757335,-0.08445986911218199,-0.08972087046326574,-0.08869576406493479,0.044518066217680896,0.04078066300201327,-0.0758275198492026,-0.07579968561206193,0.17705391452132246,-0.05893523524382482,0.18156373851044702
2024-12-30,,,,,,,,0.21892960343219972,0.25859814352369964,0.24436779747268847,,,,,,,,,,0.22784320257719437,-0.22859222467452842,,,,0.3201339285354839,,0.22561292481398906,0.29417144238493037,0.3201339285354839,,,0.3201338437746366,0.25662359150889646,,,,0.22272641780695315,,-0.26253485494989576,-0.2559125102283268,-0.25056211776133946,-0.2600627846016384,-0.2597776579200751,0.2234321755806953,0.22248906954091344,-0.24285816360462673,-0.24275745200654494,0.15828257708464308,-0.2200385103774804,0.28743162701786845
2024-12-31,,,,,,,,0.23333912307243,0.27261958604121095,0.2545327970295631,,,,,,,,,,0.23947479109982675,-0.22423528267486514,,,,0.31687674807054705,,0.2382575848180564,0.31521447417106746,0.31687674807054705,,,0.31687674807054705,0.28354482156528354,,,,0.2397591651300474,,-0.27214097703590917,-0.26668368513716034,-0.26384391054851036,-0.2706487158896536,-0.27149093535502566,0.2366219264698564,0.23564271978287898,-0.2582480856134396,-0.25815731802383546,0.130202192178008,-0.23290637993196386,0.30353225802333567
2025-01-02,,,,,,,,0.2073909894768256,0.2194206801691474,0.21539940023633708,,,,,,,,,,0.21397604389899796,-0.14146970616752863,,,,0.13310244334554183,,0.2102450585254589,0.20980446659995308,0.13310244334554183,,,0.1331022552049653,0.25518391720601835,,,,0.212613528777683,,-0.22332417672451696,-0.22071819943576546,-0.21989451952323474,-0.222945460799203,-0.22573401655307226,0.2088876443496587,0.2152380463314227,-0.22224417553382286,-0.22223980004474816,0.03740153216937212,-0.20535734352296586,0.14524331174836594
2025-01-03,,,,,,,,0.24202040669847086,0.2627701685673693,0.2597192043049039,,,,,,,,,,0.275303327612233,-0.2754197880129045,,,,0.3224560193581356,,0.2625502718417789,0.3876923432415499,0.3224560193581356,,,0.3224560193581356,0.328198372151145,,,,0.2628598550233668,,-0.2964138002022276,-0.2777978535747461,-0.2712843983223665,-0.28865415795829363,-0.28647404550360733,0.2592206863644935,0.2693520415412086,-0.2749123354048991,-0.2748879194568202,0.1669346372015165,-0.24563831727679405,0.3401275550609681
2025-01-06,,,,,,,,0.23175038411498355,0.2520455229622369,0.24213531147605502,,,,,,,,,,0.27168720915693445,-0.31864730016334947,,,,0.4739099813722962,,0.24930343571610372,0.48820536190774694,0.4739099813722962,,,0.4739099813722962,0.3496086537725099,,,,0.2604822267459296,,-0.29845532818477805,-0.27925474528818256,-0.26599429320465356,-0.2890254551627311,-0.284729230702745,0.2478653661874795,0.265715542743153,-0.27502964753497394,-0.27510113002703845,0.23411708976525697,-0.23284702593102125,0.48698875802359126
2025-01-07,,,,,,,,0.1737594358365166,0.20208452973951754,0.1748117826077592,,,,,,,,,,0.19848195302680832,-0.25682420142384277,,,,0.38618914499604623,,0.18627063545853567,0.3474872660398338,0.38618914499604623,,,0.38618981830813676,0.27789014282248325,,,,0.20179971298738966,,-0.2215467927596744,-0.2056688798262135,-0.19766823013415416,-0.2143049412344089,-0.20903940571487645,0.18122072636017833,0.19378368722515,-0.2043240578562886,-0.20434839270743124,0.20376458509107262,-0.17718930445223355,0.3946394688034442
2025-01-08,,,,,,,,0.15607633602741924,0.18239486422079093,0.15170898069854713,,,,,,,,,,0.18115886688032348,-0.2247417476571013,,,,0.3063875298436761,,0.1847292231060322,0.2976174411340798,0.3063875298436761,,,0.30638905218738577,0.23985069690017838,,,,0.17486267640544492,,-0.19966030488193903,-0.18551108226252466,-0.17519471252734414,-0.1928750995815192,-0.18765028161754477,0.18142191305476243,0.177144745577365,-0.1879981615928581,-0.1881785657901288,0.17515711872219358,-0.15241820224585317,0.3456963862428391
2025-01-09,,,,,,,,0.0998127685085725,0.12219830416696899,0.10314153804109272,,,,,,,,,,0.12960725918467494,-0.20853867419610975,,,,0.25780282844669933,,0.1319605366581543,0.25625494421616246,0.25780282844669933,,,0.2578045051402559,0.1937785321007285,,,,0.1325128925962165,,-0.14589848222092305,-0.1317907415810211,-0.12423670709185845,-0.1391587747717495,-0.13584305292219742,0.13219540872352642,0.12426776177795842,-0.1329122610359656,-0.1332424860948663,0.17508283813579617,-0.09961775163691129,0.29807382423133955
2025-01-10,,,,,,,,0.1183920610984749,0.1332728976735676,0.11970437642451756,,,,,,,,,,0.1439018451727422,-0.28131896620463176,,,,0.38720877327993963,,0.1479233486053028,0.35095446153855836,0.38720877327993963,,,0.38720877327993963,0.22794851128223428,,,,0.14015701298266836,,-0.17205366665687438,-0.15462044897869986,-0.1441219964647935,-0.16428331690632755,-0.15964111127065908,0.14725525284772295,0.13755996247668537,-0.15729755007637072,-0.15768152252020934,0.2756072914425019,-0.11791253622891845,0.42193672635795815
2025-01-13,,,,,,,,0.1136675414066952,0.13050487107893224,0.1117311359314795,,,,,,,,,,0.14029283300242137,-0.31940258743045064,,,,0.4444559928283175,,0.13036735726232784,0.42232711128729217,0.4444559928283175,,,0.4444559928283175,0.24485439608619566,,,,0.13382126848259507,,-0.1630548846796761,-0.14471373342698887,-0.14115890844630977,-0.15539370077891804,-0.15077806398213145,0.1287992317916431,0.13409788416373636,-0.14568324816255346,-0.1460160869029328,0.3322475198209131,-0.118659674903432,0.4493115262721632
2025-01-14,,,,,,,,0.11766515721976034,0.12787037181133049,0.10999176132953867,,,,,,,,,,0.13169224310131528,-0.2531003249486911,,,,0.36102086288577384,,0.12030498133340238,0.30149695477754374,0.36102086288577384,,,0.36102086288577384,0.2173607612961088,,,,0.13018749064368934,,-0.14883797710897834,-0.134687651049376,-0.13144126504480522,-0.1427670399198069,-0.13892947776404807,0.11919151080825545,0.1230264793812307,-0.13501991889185105,-0.13531694013588097,0.2483069726454495,-0.11758011836102278,0.35164020006198793
2025-01-15,,,,,,,,0.10514983094410296,0.11190617743909424,0.09296133322118531,,,,,,,,,,0.0996608879615939,-0.26157130778662485,,,,0.375062784888563,,0.09720119296615336,0.32837718574755004,0.375062784888563,,,0.375062784888563,0.18962259737011813,,,,0.09749473517012859,,-0.13325574338084814,-0.11869495309842815,-0.11452265462648542,-0.12660443371281277,-0.12286608696083579,0.09630926134502345,0.098206180537587,-0.12061146112154437,-0.12089280249375539,0.2798090875134376,-0.10943964553948608,0.346175868498683
2025-01-16,,,,,,,,0.09365813088382577,0.09139299064222796,0.07132776062603852,,,,,,,,,,0.07800505527061234,-0.2212853653835684,,,,0.33772208569123746,,0.07512125961232974,0.3396423171349968,0.33772208569123746,,,0.33772208569123746,0.17205598320064716,,,,0.07247245326134005,,-0.10719714534969414,-0.09227046536012326,-0.08674391763047017,-0.0999473039283823,-0.0958273878052855,0.0737762771283979,0.07651777147601674,-0.09633890007357603,-0.09659447543712522,0.23734924652123732,-0.09561871816133659,0.32896851066386346
2025-01-17,,,,,,,,0.10246314609396659,0.08188592669104254,0.06982925573706597,,,,,,,,,,0.08668127974376139,-0.2441366674717002,,,,0.38054341134766306,,0.08354275679108435,0.3607692384009163,0.38054341134766306,,,0.38054341134766306,0.2018943663781486,,,,0.0847912265543636,,-0.11713806984536451,-0.10066073713619493,-0.09137386989009312,-0.10962715668133341,-0.10442468892540648,0.08250489345707664,0.08650609660069432,-0.1019327414538555,-0.10217425691960197,0.2599581267582502,-0.09617993294844032,0.3808038317533884
2025-01-20,,,,,,,,0.0618406146902897,0.048636788318749076,0.03444003465888043,,,,,,,,,,0.05604442867956212,-0.22600233086194085,,,,0.3400123203367254,,0.05231736023867147,0.3306489414513925,0.3400123203367254,,,0.3400152481446787,0.16984827562528318,,,,0.05305513650521374,,-0.07908799471941287,-0.06370373718019186,-0.05258912352533068,-0.07247784842059939,-0.06631694993578748,0.05095338866713407,0.052607355564729105,-0.0662275520293595,-0.06635731603575039,0.2645064335237414,-0.06072389599755024,0.34864517624676916
2025-01-21,,,,,,,,0.08586659887980884,0.061491599417687094,0.061185593020828453,,,,,,,,,,0.08958830986390787,-0.22627668491940253,,,,0.28987727012600556,,0.08910312086327049,0.29421164927936494,0.28987727012600556,,,0.2898799637762159,0.18610297808735315,,,,0.08715297202084539,,-0.1055297512640738,-0.09243321460733478,-0.07822803190496615,-0.09992053229988973,-0.09436961537652036,0.08825469403399022,0.08651405507787908,-0.09468897385838498,-0.09482206016396338,0.23845320102039053,-0.08262145119434577,0.3493863281132076
2025-01-22,,,,,,,,0.07430589375481017,0.04404245699785311,0.034827438673519874,,,,,,,,-0.0912241544487182,,0.0798630747967932,-0.20890253640804723,,,,0.3062534927895642,,0.08107951195829834,0.29897404373219216,0.3062534927895642,,,0.3062577533467124,0.18007468584460845,,,,0.07686743300560062,,-0.0984574330455481,-0.08467780019340927,-0.06876686818376344,-0.09285553358252296,-0.08745957828087221,0.07968259654816004,0.07772545307173558,-0.08839292228331576,-0.08856191599461793,0.21985070732665044,-0.07670648835425711,0.3551805067325394
2025-01-23,,,,,,,,0.06645113508418019,0.026385393277655295,0.013470087563339141,,,,,,,,-0.07974565198397963,,0.06067431250145956,-0.26638885925333816,,,,0.32784750484629427,,0.059682960913967555,0.33963904088188557,0.32784750484629427,,,0.3278536503914852,0.16398670560931858,,,,0.05733382156698771,,-0.0846051885460269,-0.06856742933986563,-0.05583288360723545,-0.07808870163572554,-0.07269079379067907,0.05889174884727859,0.05423897690549922,-0.07382413537235309,-0.07390866485453272,0.3012283212235743,-0.06669636788554091,0.36938856357604893
2025-01-24,,,,,,,,0.08705727780145153,0.050696116876142235,0.045090546896676534,-0.10459437908105836,-0.10459437908105836,-0.10459437908105836,-0.1032990597328883,-0.10459437908105836,,,-0.10397750332953025,-0.1032990597328883,0.08823882066883523,-0.2905426674737655,,,,0.3558784951409791,,0.08399821961006634,0.3517969500576355,0.3558784951409791,,,0.3558759237497094,0.1747493168750734,,,-0.10514527846953771,0.0877225807917326,,-0.11413208482727792,-0.09929736505675046,-0.08934775580128335,-0.10788259880315493,-0.10299423239158567,0.08276171942041614,0.0805666073801105,-0.10225334534632939,-0.10230793999233197,0.3117126648837848,-0.08120969257362831,0.3676049714330004
2025-01-27,,,,,,,,0.050771652058871304,0.02328019145631109,0.037744764292738764,-0.08541300987454148,-0.08541300987454148,-0.08541300987454148,-0.08216072830854991,-0.08541300987454148,,,-0.08150826355365894,-0.08216072830854991,0.05574650943084684,-0.30496848475003685,,,,0.4359417635418061,,0.05304023020951197,0.42655205906721416,0.4359417635418061,,-0.09057344253598197,0.4359386642927794,0.1483873087238832,-0.0835247433901592,,-0.08588082302918291,0.037191977413687294,,-0.09314594138548356,-0.07622957842185123,-0.06661301256077572,-0.08618734949264584,-0.0821179903480728,0.04823886944520962,0.051111945767632415,-0.08251500580470998,-0.08256959551755744,0.36438107961475547,-0.05110389900211202,0.41944464318327296
2025-02-05,,,,,,,0.08248458171879378,0.047203424745904186,0.04153111915547306,0.044318318603075335,-0.09046396621062118,-0.09046396621062118,-0.09046396621062118,-0.08867797286707294,-0.09046396621062118,-0.09265256767746442,,-0.08939317845118451,-0.08867797286707294,0.05401725926637258,-0.3539739450737498,,,,0.46556558357454947,,0.04018026842994618,0.4245429515687343,0.46556558357454947,-0.09545366024361332,-0.09643027910330271,0.46556901314289484,0.15756390765994574,-0.09031652896815935,,-0.08715652960088685,0.054997260148714616,,-0.09062901941881783,-0.07426478519422226,-0.0706380453625818,-0.0845285811347836,-0.08016988675399944,0.03697306983928406,0.045629974546814014,-0.0764700111940666,-0.07649286595886609,0.420405012241998,-0.04851178669731838,0.4134750627186295
