generation,factor,expr_key,operation,parents,mutation_op,first_generation,fitness,rank_ic_mean,rank_ic_ir,depth,complexity,survived
0,ga_g000_0050,zscore_cs(amount),random_init,,,0,0.5384786557186009,0.0709708021485389,0.643295252632197,2,2,False
0,ga_g000_0063,scale(amount),random_init,,,0,0.5375299626993796,0.0709708021485389,0.643295252632197,2,2,False
0,ga_g000_0015,rank(amount),random_init,,,0,0.5214914595238355,0.07107720517319949,0.6445845622058535,2,2,False
0,ga_g000_0059,ts_rank[10](zscore_cs(demean(open))),random_init,,,0,0.4975225609485289,0.05652366679177159,0.4828203747983086,4,4,False
0,ga_g000_0012,log_abs(delta[10](low)),random_init,,,0,0.39467213011928226,0.04259314962908957,0.5482741023168749,3,3,False
0,ga_g000_0060,"max(ts_std[20](open),mul(ts_min[60](-1),low))",random_init,,,0,0.3638698629507463,0.041204542587055304,0.49095580277427686,4,7,False
0,ga_g000_0057,delta[30](amount),random_init,,,0,0.35210250964350065,0.03590629118324176,0.34196906034458596,2,2,False
0,ga_g000_0003,ts_rank[3](log_abs(low)),random_init,,,0,0.27830217946978136,0.020491798197250794,0.21921251198153158,3,3,False
0,ga_g000_0006,returns,random_init,,,0,0.24937345116100548,0.0244814264444767,0.17916600083602452,1,1,False
0,ga_g000_0030,zscore_cs(returns),random_init,,,0,0.24737345116100548,0.0244814264444767,0.17916600083602452,2,2,False
0,ga_g000_0043,rank(returns),random_init,,,0,0.2269516538970642,0.024491226020420996,0.17909357462905592,2,2,False
0,ga_g000_0023,"delta[10](covariance[3](vwap,open))",random_init,,,0,0.18055631717809775,0.009500767558410976,0.13152896292761454,3,4,False
0,ga_g000_0016,"ts_std[20](correlation[3](demean(low),open))",random_init,,,0,0.17405192636984884,-0.015856334573511325,-0.24460470904218098,4,5,False
0,ga_g000_0002,ts_rank[5](volume),random_init,,,0,0.14414258899183002,0.004818161183188103,0.0671424640105565,2,2,False
0,ga_g000_0053,"safe_div(ts_mean[3](low),correlation[20](ts_mean[20](low),amount))",random_init,,,0,0.08102322792780163,-0.0020658510729114786,-0.04052310311298159,4,7,False
1,ga_g001_0051,ts_min[10](ts_min[20](open)),crossover,ts_min[10](open)|ts_min[20](open),,1,1.085804915482199,-0.14600277293575734,-2.285321415899657,3,3,False
1,ga_g001_0000,ts_min[20](open),random_init,,,1,1.0592627368977863,-0.13916267742658353,-2.2315796269448636,2,2,False
1,ga_g001_0001,ts_min[10](open),random_init,,,1,1.0576373024598313,-0.13256457999934135,-2.1198766271005143,2,2,False
1,ga_g001_0002,volume,random_init,,,1,1.0390729079443515,0.15111908586663125,1.5141118841736263,1,1,False
1,ga_g001_0003,ts_mean[3](log_abs(volume)),random_init,,,1,1.0246468480101323,0.15301256519616907,1.4884600849184562,3,3,False
1,ga_g001_0004,ts_std[10](rank(returns)),random_init,,,1,1.0098783354366994,0.12360802731883971,1.5455480002060895,3,3,False
1,ga_g001_0005,ts_min[3](vwap),random_init,,,1,0.9127329230272263,-0.12305313049882356,-1.9029814911745626,2,2,False
1,ga_g001_0029,"ts_min[3](min(vwap,amount))",crossover,"ts_min[3](vwap)|min(vwap,amount)",,1,0.9087329230272263,-0.12305313049882356,-1.9029814911745626,3,4,False
1,ga_g001_0006,low,random_init,,,1,0.9035149859613232,-0.1216946911884688,-1.8781254734849613,1,1,False
1,ga_g001_0007,scale(low),random_init,,,1,0.9015149859613232,-0.1216946911884688,-1.8781254734849613,2,2,False
1,ga_g001_0016,open,random_init,,,1,0.8931924477324495,-0.11944953630409957,-1.8536579023719182,1,1,False
1,ga_g001_0018,zscore_cs(open),crossover+mutate,"covariance[60](log_abs(scale(amount)),rank(low))|zscore_cs(returns)",zscore_cs,1,0.8911924477324495,-0.11944953630409957,-1.8536579023719182,2,2,False
1,ga_g001_0052,vwap,random_init,,,1,0.8752923322904204,-0.11784377028777354,-1.8128440134174262,1,1,False
1,ga_g001_0031,close,random_init,,,1,0.8724684844527911,-0.1176817686714828,-1.805546477401925,1,1,False
1,ga_g001_0010,"min(vwap,amount)",random_init,,,1,0.8712923322904204,-0.11784377028777354,-1.8128440134174262,2,3,False
1,ga_g001_0058,delay[20](volume),random_inject,,,1,0.8622193541549262,0.1316674076557013,1.2066582691492291,2,2,False
1,ga_g001_0074,demean(high),random_inject,,,1,0.8521812327199139,-0.11477891947661212,-1.7627850898831834,2,2,False
1,ga_g001_0057,"covariance[60](log_abs(amount),rank(low))",crossover,"covariance[60](log_abs(scale(amount)),rank(low))|amount",,1,0.7883931853588845,0.09919209777553305,1.1667610553233547,3,5,False
1,ga_g001_0049,"covariance[60](log_abs(scale(amount)),rank(volume))",crossover+mutate,"scale(low)|covariance[60](log_abs(scale(amount)),rank(low))",covariance,1,0.7710096544199421,0.048992382169074554,1.232304470626394,4,6,False
1,ga_g001_0020,"ts_rank[60](mul(add(high,returns),close))",random_init,,,1,0.7416942429078747,0.1072374075072108,1.0344335086978318,4,6,False
1,ga_g001_0046,"rank(covariance[30](high,scale(volume)))",random_init,,,1,0.6668405318453168,0.09043892063443353,0.9854325215242676,4,5,False
1,ga_g001_0015,"covariance[30](amount,ts_rank[3](log_abs(low)))",crossover,"covariance[30](amount,close)|ts_rank[3](log_abs(low))",,1,0.6475002163698667,0.0856765855704928,0.8529230311637777,4,5,False
1,ga_g001_0064,"covariance[20](zscore_cs(low),low)",random_inject,,,1,0.6312406492075507,0.09173284114377442,0.8838996583086223,3,4,False
1,ga_g001_0039,"rank(covariance[30](amount,close))",crossover,"rank(covariance[30](high,scale(volume)))|covariance[30](amount,close)",,1,0.6276206449745644,0.08186559235900714,0.7971632724822778,3,4,False
1,ga_g001_0053,"covariance[30](amount,close)",random_init,,,1,0.6185895105281304,0.08011062481964144,0.7837273806487021,2,3,False
1,ga_g001_0054,"scale(covariance[30](amount,close))",crossover,"scale(amount)|covariance[30](amount,close)",,1,0.6165895105281304,0.08011062481964144,0.7837273806487021,3,4,False
1,ga_g001_0032,"ts_min[3](covariance[30](amount,close))",crossover,"ts_min[3](vwap)|covariance[30](amount,close)",,1,0.6025122877824116,0.07833666446133015,0.7634487247748922,3,4,False
1,ga_g001_0043,ts_rank[10](high),crossover+mutate,log_abs(delta[10](low))|ts_rank[10](zscore_cs(demean(open))),ts_rank,1,0.5611793675129707,0.053942199378572316,0.641560487938436,2,2,False
1,ga_g001_0008,amount,random_init,,,1,0.540809856868948,0.0709708021485389,0.643295252632197,1,1,False
1,ga_g001_0038,rank(amount),random_init,,,1,0.5224796993326439,0.07107720517319949,0.6445845622058535,2,2,False
1,ga_g001_0042,"max(ts_std[20](zscore_cs(amount)),mul(ts_min[60](-1),low))",crossover,"max(ts_std[20](open),mul(ts_min[60](-1),low))|zscore_cs(amount)",,1,0.43698416382252125,0.06285250175524841,0.6047805835258168,4,8,False
1,ga_g001_0056,log_abs(delta[10](low)),random_init,,,1,0.3949533823869537,0.04259314962908957,0.5482741023168749,3,3,False
1,ga_g001_0070,ts_std[5](open),random_inject,,,1,0.38406862748871573,0.037155765698881175,0.4026425632395046,2,2,False
1,ga_g001_0060,"zscore_cs(correlation[5](volume,vwap))",random_inject,,,1,0.37180939451361505,0.020412496674388166,0.30548266250668826,3,4,False
1,ga_g001_0036,"max(ts_std[20](open),mul(ts_min[60](-1),low))",random_init,,,1,0.3636674307327011,0.041204542587055304,0.49095580277427686,4,7,False
1,ga_g001_0024,delta[30](amount),random_init,,,1,0.35321675923722323,0.03590629118324176,0.34196906034458596,2,2,False
1,ga_g001_0026,"covariance[60](log_abs(scale(amount)),rank(ts_min[20](open)))",crossover,"covariance[60](log_abs(scale(amount)),rank(low))|ts_min[20](open)",,1,0.306260207874981,-0.01971108530730041,-0.46740635257739677,4,7,False
1,ga_g001_0048,ts_rank[3](low),mutate,"min(vwap,amount)",ts_rank,1,0.2803730874361862,0.020491798197250794,0.21921251198153158,2,2,False
1,ga_g001_0040,ts_rank[3](log_abs(low)),random_init,,,1,0.2783730874361862,0.020491798197250794,0.21921251198153158,3,3,False
1,ga_g001_0009,rank(ts_rank[3](log_abs(low))),crossover,rank(returns)|ts_rank[3](log_abs(low)),,1,0.2781553416430489,0.020491798197250794,0.21921251198153158,4,4,False
1,ga_g001_0035,returns,random_init,,,1,0.2516634301999829,0.0244814264444767,0.17916600083602452,1,1,False
1,ga_g001_0023,"ts_std[30](correlation[3](demean(low),open))",crossover+mutate,"zscore_cs(correlation[30](low,max(open,-0.5)))|ts_std[20](correlation[3](demean(low),open))",ts_std,1,0.2339439800879895,-0.021034864324540676,-0.2802081253834913,4,5,False
1,ga_g001_0075,demean(delta[20](volume)),random_inject,,,1,0.22390688747691948,0.01987057531432339,0.20052616517830033,3,3,False
1,ga_g001_0022,"delta[10](covariance[3](vwap,open))",random_init,,,1,0.18040378806773313,0.009500767558410976,0.13152896292761454,3,4,False
1,ga_g001_0012,"ts_std[20](correlation[3](demean(low),open))",random_init,,,1,0.17301075700006718,-0.015856334573511325,-0.24460470904218098,4,5,False
1,ga_g001_0025,ts_rank[5](amount),mutate,ts_rank[5](volume),ts_rank,1,0.1682203237537476,0.007741891373755001,0.10477202309591069,2,2,False
1,ga_g001_0047,"ts_std[20](correlation[3](demean(low),zscore_cs(amount)))",crossover,"ts_std[20](correlation[3](demean(low),open))|zscore_cs(amount)",,1,0.16357323001734964,-0.004378641389546896,-0.14472397054446237,4,6,False
1,ga_g001_0014,ts_rank[5](volume),random_init,,,1,0.14410937400001106,0.004818161183188103,0.0671424640105565,2,2,False
1,ga_g001_0037,"delta[10](covariance[10](vwap,open))",crossover+mutate,"returns|delta[10](covariance[3](vwap,open))",delta,1,0.13355135217107084,0.004944769118836053,0.06047667431493869,3,4,False
1,ga_g001_0021,"safe_div(ts_mean[3](low),correlation[20](ts_mean[20](low),amount))",random_init,,,1,0.08098038111069646,-0.0020658510729114786,-0.04052310311298159,4,7,False
2,ga_g002_0045,rank(ts_min[10](ts_min[20](open))),crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,1.0862637502807793,-0.14603321678196077,-2.286948000700378,4,4,False
2,ga_g002_0000,ts_min[10](ts_min[20](open)),crossover,ts_min[10](open)|ts_min[20](open),,1,1.085696652895925,-0.14600277293575734,-2.285321415899657,3,3,False
2,ga_g002_0001,ts_min[20](open),random_init,,,2,1.0592045514637674,-0.13916267742658353,-2.2315796269448636,2,2,False
2,ga_g002_0002,ts_min[10](open),random_init,,,2,1.0575738006898494,-0.13256457999934135,-2.1198766271005143,2,2,False
2,ga_g002_0039,delay[20](high),mutate,delay[20](volume),delay,2,1.0510597546047942,-0.1267815584690316,-2.229122694701039,2,2,False
2,ga_g002_0003,volume,random_init,,,2,1.0391145780311202,0.15111908586663125,1.5141118841736263,1,1,False
2,ga_g002_0009,demean(volume),mutate,demean(high),demean,2,1.0371145780311202,0.15111908586663125,1.5141118841736263,2,2,False
2,ga_g002_0004,ts_mean[3](log_abs(volume)),random_init,,,2,1.0241602225959556,0.15301256519616907,1.4884600849184562,3,3,False
2,ga_g002_0005,ts_std[10](rank(returns)),random_init,,,2,1.0097457682753463,0.12360802731883971,1.5455480002060895,3,3,False
2,ga_g002_0037,ts_std[10](rank(demean(high))),crossover,ts_std[10](rank(returns))|demean(high),,2,0.9507224074093683,0.08023105337640536,1.5034480113571838,4,4,False
2,ga_g002_0050,ts_mean[3](ts_min[3](vwap)),crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,0.9220065596306847,-0.12381983073270059,-1.9312453029522385,3,3,False
2,ga_g002_0006,ts_min[3](vwap),random_init,,,2,0.9131247208105522,-0.12305313049882356,-1.9029814911745626,2,2,False
2,ga_g002_0007,"ts_min[3](min(vwap,amount))",crossover,"ts_min[3](vwap)|min(vwap,amount)",,1,0.9091247208105522,-0.12305313049882356,-1.9029814911745626,3,4,False
2,ga_g002_0019,"ts_min[3](min(vwap,vwap))",mutate,"ts_min[3](min(vwap,amount))",ts_min,2,0.9091247208105522,-0.12305313049882356,-1.9029814911745626,3,4,False
2,ga_g002_0012,open,random_init,,,2,0.8929863925469704,-0.11944953630409957,-1.8536579023719182,1,1,False
2,ga_g002_0023,zscore_cs(open),crossover+mutate,"covariance[60](log_abs(scale(amount)),rank(low))|zscore_cs(returns)",zscore_cs,1,0.8909863925469704,-0.11944953630409957,-1.8536579023719182,2,2,False
2,ga_g002_0041,rank(zscore_cs(open)),crossover,rank(amount)|zscore_cs(open),,2,0.890711864184847,-0.1194947887780222,-1.8545462801480446,3,3,False
2,ga_g002_0025,close,random_init,,,2,0.8723629338683278,-0.1176817686714828,-1.805546477401925,1,1,False
2,ga_g002_0052,delay[20](volume),random_inject,,,1,0.8622969860416818,0.1316674076557013,1.2066582691492291,2,2,False
2,ga_g002_0061,delay[20](ts_mean[3](log_abs(volume))),crossover,delay[20](volume)|ts_mean[3](log_abs(volume)),,2,0.8593750329746385,0.13561591999994507,1.197797846969159,4,4,False
2,ga_g002_0011,demean(high),random_inject,,,1,0.8520974884780596,-0.11477891947661212,-1.7627850898831834,2,2,False
2,ga_g002_0066,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))",random_inject,,,2,0.8305346817401789,0.04365997859029267,1.5983582567064927,4,6,False
2,ga_g002_0036,"rank(covariance[30](high,scale(volume)))",random_init,,,2,0.6657304121066926,0.09043892063443353,0.9854325215242676,4,5,False
2,ga_g002_0028,"covariance[20](log_abs(amount),rank(low))",crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,0.6521101841293899,0.07523915838025541,0.85202706514921,3,5,False
2,ga_g002_0056,"covariance[30](amount,ts_rank[3](log_abs(low)))",crossover,"covariance[30](amount,close)|ts_rank[3](log_abs(low))",,1,0.6465847445238406,0.0856765855704928,0.8529230311637777,4,5,False
2,ga_g002_0030,"covariance[30](amount,rank(amount))",crossover,"covariance[30](amount,close)|rank(amount)",,2,0.6453803504069188,0.06845551472724093,0.8706607817155501,3,4,False
2,ga_g002_0040,"covariance[20](zscore_cs(low),low)",random_inject,,,1,0.6306178452000847,0.09173284114377442,0.8838996583086223,3,4,False
2,ga_g002_0038,"rank(covariance[30](amount,close))",crossover,"rank(covariance[30](high,scale(volume)))|covariance[30](amount,close)",,1,0.6267328798745515,0.08186559235900714,0.7971632724822778,3,4,False
2,ga_g002_0027,"covariance[30](amount,close)",random_init,,,2,0.6178919155918609,0.08011062481964144,0.7837273806487021,2,3,False
2,ga_g002_0058,"ts_min[3](covariance[30](amount,close))",crossover,"ts_min[3](vwap)|covariance[30](amount,close)",,1,0.6019807992897722,0.07833666446133015,0.7634487247748922,3,4,False
2,ga_g002_0034,"max(ts_std[5](zscore_cs(amount)),mul(ts_min[60](-1),low))",mutate,"max(ts_std[20](zscore_cs(amount)),mul(ts_min[60](-1),low))",max,2,0.579347643758948,0.07911757389783519,0.758837232775349,4,8,False
2,ga_g002_0048,delta[30](low),crossover,delta[30](amount)|low,,2,0.5779842492070918,0.07437553523397757,0.6605036363298294,2,2,False
2,ga_g002_0008,ts_rank[10](high),crossover+mutate,log_abs(delta[10](low))|ts_rank[10](zscore_cs(demean(open))),ts_rank,1,0.5623655017441398,0.053942199378572316,0.641560487938436,2,2,False
2,ga_g002_0026,"ts_min[20](covariance[30](amount,close))",crossover,"ts_min[20](open)|covariance[30](amount,close)",,2,0.5484573917876913,0.07172551468329867,0.6722558471289698,3,4,False
2,ga_g002_0021,"ts_rank[60](mul(add(high,volume),close))",mutate,"ts_rank[60](mul(add(high,returns),close))",ts_rank,2,0.5027178918967847,0.05962403579338585,0.5843294388301211,4,6,False
2,ga_g002_0043,"rank(covariance[30](ts_min[3](vwap),close))",crossover,"rank(covariance[30](amount,close))|ts_min[3](vwap)",,2,0.48432566101845953,0.05450409077581746,0.6844031065365038,4,5,False
2,ga_g002_0062,"correlation[5](correlation[20](low,returns),high)",random_inject,,,2,0.47385947473094325,0.03494610077600656,0.5110309515392668,3,5,False
2,ga_g002_0060,"covariance[20](ts_mean[3](log_abs(volume)),low)",crossover,"covariance[20](zscore_cs(low),low)|ts_mean[3](log_abs(volume))",,2,0.4497271206682657,0.045349886342494525,0.5838141064616753,4,5,False
2,ga_g002_0015,"max(ts_std[20](zscore_cs(amount)),mul(ts_min[60](-1),low))",crossover,"max(ts_std[20](open),mul(ts_min[60](-1),low))|zscore_cs(amount)",,1,0.43638207641167237,0.06285250175524841,0.6047805835258168,4,8,False
2,ga_g002_0024,log_abs(delta[10](low)),random_init,,,2,0.3946863224720561,0.04259314962908957,0.5482741023168749,3,3,False
2,ga_g002_0017,ts_std[5](open),random_inject,,,1,0.3844942921403163,0.037155765698881175,0.4026425632395046,2,2,False
2,ga_g002_0047,"max(ts_std[20](open),mul(ts_min[60](-1),low))",random_init,,,2,0.36329587684717324,0.041204542587055304,0.49095580277427686,4,7,False
2,ga_g002_0055,"zscore_cs(correlation[5](volume,ts_std[5](open)))",crossover,"zscore_cs(correlation[5](volume,vwap))|ts_std[5](open)",,2,0.3345312816291106,0.02305352408448704,0.36287139352249365,4,5,False
2,ga_g002_0042,"covariance[30](min(vwap,amount),ts_rank[3](log_abs(low)))",crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|min(vwap,amount)",,2,0.3329560384437493,0.03290785172900191,0.39616739624806946,4,7,False
2,ga_g002_0016,"covariance[60](log_abs(scale(amount)),rank(ts_min[20](open)))",crossover,"covariance[60](log_abs(scale(amount)),rank(low))|ts_min[20](open)",,1,0.30629881273159243,-0.01971108530730041,-0.46740635257739677,4,7,False
2,ga_g002_0029,ts_min[60](log_abs(delta[10](low))),crossover+mutate,"ts_min[3](covariance[30](amount,close))|log_abs(delta[10](low))",ts_min,2,0.2836319621133076,0.02090772778742588,0.43365574881955277,4,4,False
2,ga_g002_0031,ts_rank[3](low),mutate,"min(vwap,amount)",ts_rank,1,0.280779395271385,0.020491798197250794,0.21921251198153158,2,2,False
2,ga_g002_0059,ts_rank[3](log_abs(low)),random_init,,,2,0.278779395271385,0.020491798197250794,0.21921251198153158,3,3,False
2,ga_g002_0020,rank(ts_rank[3](log_abs(low))),crossover,rank(returns)|ts_rank[3](log_abs(low)),,1,0.2786596301269414,0.020491798197250794,0.21921251198153158,4,4,False
2,ga_g002_0054,"covariance[60](log_abs(zscore_cs(open)),rank(ts_min[20](open)))",crossover,"covariance[60](log_abs(scale(amount)),rank(ts_min[20](open)))|zscore_cs(open)",,2,0.2677427679204319,-0.016784246007929566,-0.5320029158817713,4,7,False
2,ga_g002_0065,returns,random_init,,,2,0.2519455968771029,0.0244814264444767,0.17916600083602452,1,1,False
2,ga_g002_0049,"ts_min[3](covariance[30](ts_rank[3](low),close))",crossover,"ts_min[3](covariance[30](amount,close))|ts_rank[3](low)",,2,0.23786528373008003,0.02557064958751716,0.32456546075176534,4,5,False
2,ga_g002_0010,ts_rank[3](log_abs(open)),crossover,ts_rank[3](log_abs(low))|open,,2,0.21189146612074622,0.0182194938164365,0.1888979674777921,3,3,False
2,ga_g002_0032,ts_rank[3](amount),mutate,ts_rank[3](low),ts_rank,2,0.1616923738821265,0.00027282634985667043,0.003989293696078425,2,2,False
2,ga_g002_0018,"covariance[30](ts_min[3](covariance[30](amount,close)),close)",crossover,"covariance[30](amount,close)|ts_min[3](covariance[30](amount,close))",,2,0.15429595638464488,0.009964430767435025,0.15981186065953135,4,6,False
2,ga_g002_0070,ts_rank[3](returns),random_inject,,,2,0.12319257372926568,0.0028144151366012444,0.026549939535469958,2,2,False
3,ga_g003_0064,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,1.2055316542119672,0.1232078528125704,2.1855889463600513,4,7,False
3,ga_g003_0057,delay[20](rank(zscore_cs(open))),crossover,delay[20](volume)|rank(zscore_cs(open)),,3,1.116277921176142,-0.13040510145368892,-2.280250295506267,4,4,False
3,ga_g003_0046,delay[20](ts_mean[3](ts_min[3](vwap))),crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,1.1157060347252943,-0.13326312568999382,-2.274992833135516,4,4,False
3,ga_g003_0000,rank(ts_min[10](ts_min[20](open))),crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,1.0819602026706727,-0.14603321678196077,-2.286948000700378,4,4,False
3,ga_g003_0001,ts_min[10](ts_min[20](open)),crossover,ts_min[10](open)|ts_min[20](open),,1,1.0810884609723923,-0.14600277293575734,-2.285321415899657,3,3,False
3,ga_g003_0032,ts_min[30](vwap),crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,1.0798623543299826,-0.1460342724870397,-2.2771879877310637,2,2,False
3,ga_g003_0002,ts_min[20](open),random_init,,,3,1.0547057908492314,-0.13916267742658353,-2.2315796269448636,2,2,False
3,ga_g003_0003,ts_min[10](open),random_init,,,3,1.0532930305506145,-0.13256457999934135,-2.1198766271005143,2,2,False
3,ga_g003_0004,delay[20](high),mutate,delay[20](volume),delay,2,1.046703325998826,-0.1267815584690316,-2.229122694701039,2,2,False
3,ga_g003_0005,volume,random_init,,,3,1.0380237832168722,0.15111908586663125,1.5141118841736263,1,1,False
3,ga_g003_0006,demean(volume),mutate,demean(high),demean,2,1.0360237832168722,0.15111908586663125,1.5141118841736263,2,2,False
3,ga_g003_0007,ts_mean[3](log_abs(volume)),random_init,,,3,1.0224841747205182,0.15301256519616907,1.4884600849184562,3,3,False
3,ga_g003_0060,"max(ts_std[5](zscore_cs(amount)),ts_mean[3](log_abs(volume)))",crossover,"max(ts_std[5](zscore_cs(amount)),mul(ts_min[60](-1),low))|ts_mean[3](log_abs(volume))",,3,1.0144841747205182,0.15301256519616907,1.4884600849184562,4,7,False
3,ga_g003_0026,ts_min[3](demean(volume)),crossover,"ts_min[3](min(vwap,vwap))|demean(volume)",,3,0.992567513350221,0.15008169947183064,1.4257168133885796,3,3,False
3,ga_g003_0008,ts_std[10](rank(demean(high))),crossover,ts_std[10](rank(returns))|demean(high),,2,0.9484843272879917,0.08023105337640536,1.5034480113571838,4,4,False
3,ga_g003_0045,ts_std[10](rank(zscore_cs(open))),crossover,ts_std[10](rank(returns))|zscore_cs(open),,3,0.9443234794270182,0.07793907034126486,1.498189523134556,4,4,False
3,ga_g003_0063,ts_mean[3](ts_min[3](vwap)),crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,0.9179687669829323,-0.12381983073270059,-1.9312453029522385,3,3,False
3,ga_g003_0040,zscore_cs(ts_mean[3](ts_min[3](vwap))),crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,0.9159687669829324,-0.12381983073270059,-1.9312453029522385,4,4,False
3,ga_g003_0016,"ts_min[3](min(vwap,vwap))",mutate,"ts_min[3](min(vwap,amount))",ts_min,2,0.9039190504459454,-0.12305313049882356,-1.9029814911745626,3,4,False
3,ga_g003_0038,low,random_init,,,3,0.898640151383239,-0.1216946911884688,-1.8781254734849613,1,1,False
3,ga_g003_0071,open,random_init,,,3,0.8889054023558671,-0.11944953630409957,-1.8536579023719182,1,1,False
3,ga_g003_0053,rank(zscore_cs(open)),crossover,rank(amount)|zscore_cs(open),,2,0.8870466945937973,-0.1194947887780222,-1.8545462801480446,3,3,False
3,ga_g003_0075,log_abs(open),random_inject,,,3,0.8854971198394547,-0.1194947887780222,-1.8545462801480446,2,2,False
3,ga_g003_0011,demean(zscore_cs(open)),crossover,demean(high)|zscore_cs(open),,3,0.8849054023558671,-0.11944953630409957,-1.8536579023719182,3,3,False
3,ga_g003_0066,vwap,random_init,,,3,0.8710057568894065,-0.11784377028777354,-1.8128440134174262,1,1,False
3,ga_g003_0074,scale(vwap),random_inject,,,3,0.8690057568894065,-0.11784377028777354,-1.8128440134174262,2,2,False
3,ga_g003_0062,close,random_init,,,3,0.8683381213161723,-0.1176817686714828,-1.805546477401925,1,1,False
3,ga_g003_0034,delay[20](volume),random_inject,,,1,0.8603692153652286,0.1316674076557013,1.2066582691492291,2,2,False
3,ga_g003_0048,delay[20](ts_mean[3](log_abs(returns))),crossover+mutate,open|delay[20](ts_mean[3](log_abs(volume))),delay,3,0.8596578766737044,0.11874396899153782,1.2298024715790976,4,4,False
3,ga_g003_0022,demean(high),random_inject,,,1,0.8481701922111682,-0.11477891947661212,-1.7627850898831834,2,2,False
3,ga_g003_0036,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))",random_inject,,,2,0.8305746055791721,0.04365997859029267,1.5983582567064927,4,6,False
3,ga_g003_0039,"covariance[30](volume,ts_rank[3](log_abs(low)))",crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,0.7630318607326515,0.108936689532828,1.1645954312084585,4,5,False
3,ga_g003_0078,sign(delta[60](low)),random_inject,,,3,0.7353219351683598,0.07449841805319608,1.0794664317605571,3,3,False
3,ga_g003_0056,"rank(covariance[30](high,scale(volume)))",random_init,,,3,0.6638966447799614,0.09043892063443353,0.9854325215242676,4,5,False
3,ga_g003_0024,"covariance[20](log_abs(amount),rank(low))",crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,0.6499902470447398,0.07523915838025541,0.85202706514921,3,5,False
