date,code
20241101,601222.SH
20241101,603237.SH
20241101,600865.SH
20241101,600548.SH
20241101,600127.SH
20241101,603033.SH
20241101,603999.SH
20241101,600738.SH
20241101,600255.SH
20241101,605208.SH
20241101,601801.SH
20241101,603916.SH
20241101,603020.SH
20241101,603122.SH
20241101,600232.SH
20241101,600246.SH
20241101,605169.SH
20241101,601333.SH
20241101,600876.SH
20241101,603170.SH
20241101,600693.SH
20241101,600288.SH
20241101,601827.SH
20241101,603006.SH
20241101,600791.SH
20241101,600509.SH
20241104,601222.SH
20241104,603237.SH
20241104,600865.SH
20241104,600548.SH
20241104,600127.SH
20241104,603033.SH
20241104,603999.SH
20241104,600738.SH
20241104,600255.SH
20241104,605208.SH
20241104,601801.SH
20241104,603916.SH
20241104,603020.SH
20241104,603122.SH
20241104,600232.SH
20241104,600246.SH
20241104,605169.SH
20241104,601333.SH
20241104,600876.SH
20241104,603170.SH
20241104,600693.SH
20241104,600288.SH
20241104,601827.SH
20241104,603006.SH
20241104,600791.SH
20241104,600509.SH
20241105,601222.SH
20241105,603237.SH
20241105,600865.SH
20241105,600548.SH
20241105,600127.SH
20241105,603033.SH
20241105,603999.SH
20241105,600738.SH
20241105,600255.SH
20241105,605208.SH
20241105,601801.SH
20241105,603916.SH
20241105,603020.SH
20241105,603122.SH
20241105,600232.SH
20241105,600246.SH
20241105,605169.SH
20241105,601333.SH
20241105,600876.SH
20241105,603170.SH
20241105,600693.SH
20241105,600288.SH
20241105,601827.SH
20241105,603006.SH
20241105,600791.SH
20241105,600509.SH
20241106,601222.SH
20241106,603237.SH
20241106,600865.SH
20241106,600548.SH
20241106,600127.SH
20241106,603033.SH
20241106,603999.SH
20241106,600738.SH
20241106,600255.SH
20241106,605208.SH
20241106,601801.SH
20241106,603916.SH
20241106,603020.SH
20241106,603122.SH
20241106,600232.SH
20241106,600246.SH
20241106,605169.SH
20241106,601333.SH
20241106,600876.SH
20241106,603170.SH
20241106,600693.SH
20241106,600288.SH
20241106,601827.SH
20241106,603006.SH
20241106,600791.SH
20241106,600509.SH
20241107,601222.SH
20241107,603237.SH
20241107,600865.SH
20241107,600548.SH
20241107,600127.SH
20241107,603033.SH
20241107,603999.SH
20241107,600738.SH
20241107,600255.SH
20241107,605208.SH
20241107,601801.SH
20241107,603916.SH
20241107,603020.SH
20241107,603122.SH
20241107,600232.SH
20241107,600246.SH
20241107,605169.SH
20241107,601333.SH
20241107,600876.SH
20241107,603170.SH
20241107,600693.SH
20241107,600288.SH
20241107,601827.SH
20241107,603006.SH
20241107,600791.SH
