factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate
ga_final_0000,0.013825622235036578,0.10965096251302042,0.1260875592714917,-0.006378336729789631,0.12157752428123719,-0.0524631239819874,0.5172413793103449
ga_final_0001,0.01410233503310199,0.10983352133993442,0.1283973677713137,-0.006295209623062962,0.12152920726733754,-0.051799972735894546,0.5172413793103449
